descripcion,causa
1208/02/201009311-2010-0123  OBLIGACIONES; ART. 423 CPC,093112010012
1308/02/201009311-2010-0125  OTROS,093112010012
1408/02/201009311-2010-0126  DIVORCIO POR MUTUO CONSENTIMIENTO,093112010012
1508/02/201009311-2010-0128  COMPETENCIA,093112010012
1605/02/201009311-2010-0120  OTROS,093112010012
1705/02/201009311-2010-0121  DIVORCIO LITIGIOSO,093112010012
1805/02/201009311-2010-0122  COMPETENCIA,093112010012
107/09/201009311-2010-0139P DEPRECATORIO,093112010013
206/09/201009311-2010-0138P DEPRECATORIO,093112010013
303/09/201009311-2010-0137P DEPRECATORIO,093112010013
401/09/201009311-2010-0136P DEPRECATORIO,093112010013
531/08/201009311-2010-0135P DEPRECATORIO,093112010013
630/08/201009311-2010-0134P DEPRECATORIO,093112010013
730/08/201009311-2010-0133P DEPRECATORIO,093112010013
826/08/201009311-2010-0132P DEPRECATORIO,093112010013
925/08/201009311-2010-0131P DEPRECATORIO,093112010013
1024/08/201009311-2010-0130P DEPRECATORIO,093112010013
1110/02/201009311-2010-0137  TUTELAS - CURADURIAS,093112010013
1210/02/201009311-2010-0138  DIVORCIO POR MUTUO CONSENTIMIENTO,093112010013
1309/02/201009311-2010-0133  COLUSORIOS,093112010013
1409/02/201009311-2010-0132  DINERO,093112010013
1509/02/201009311-2010-0135  DIVORCIO LITIGIOSO,093112010013
1609/02/201009311-2010-0136  CONFESION JUDICIAL,093112010013
1708/02/201009311-2010-0130  DIVORCIO LITIGIOSO,093112010013
121/09/201009311-2010-0148P DEPRECATORIO,093112010014
221/09/201009311-2010-0149P DEPRECATORIO,093112010014
320/09/201009311-2010-0147P DEPRECATORIO,093112010014
415/09/201009311-2010-0145P DEPRECATORIO,093112010014
515/09/201009311-2010-0146P DEPRECATORIO,093112010014
614/09/201009311-2010-0144P DEPRECATORIO,093112010014
710/09/201009311-2010-0143P DEPRECATORIO,093112010014
809/09/201009311-2010-0142P DEPRECATORIO,093112010014
908/09/201009311-2010-0141P DEPRECATORIO,093112010014
1007/09/201009311-2010-0140P DEPRECATORIO,093112010014
1112/02/201009311-2010-0146  DIVORCIO POR MUTUO CONSENTIMIENTO,093112010014
1212/02/201009311-2010-0147  DINERO,093112010014
1312/02/201009311-2010-0148  DINERO,093112010014
1412/02/201009311-2010-0149  COLUSORIOS,093112010014
1511/02/201009311-2010-0142  DIVORCIO POR MUTUO CONSENTIMIENTO,093112010014
1611/02/201009311-2010-0143  PRESCRIPCIÓN ADQUISITIVA DE DOMINIO,093112010014
1711/02/201009311-2010-0144  PARTICION,093112010014
1811/02/201009311-2010-0145  OBLIGACIONES; ART. 423 CPC,093112010014
1910/02/201009311-2010-0140  DIVORCIO LITIGIOSO,093112010014
2010/02/201009311-2010-0141  DIVORCIO LITIGIOSO,093112010014
111/10/201009311-2010-0157P DEPRECATORIO,093112010015
211/10/201009311-2010-0158P DEPRECATORIO,093112010015
311/10/201009311-2010-0159P DEPRECATORIO,093112010015
405/10/201009311-2010-0156P DEPRECATORIO,093112010015
504/10/201009311-2010-0155P DEPRECATORIO,093112010015
601/10/201009311-2010-0154P DEPRECATORIO,093112010015
728/09/201009311-2010-0153P DEPRECATORIO,093112010015
827/09/201009311-2010-0152P DEPRECATORIO,093112010015
923/09/201009311-2010-0151P DEPRECATORIO,093112010015
1022/09/201009311-2010-0150P DEPRECATORIO,093112010015
1118/02/201009311-2010-0155  NULIDADES,093112010015
1218/02/201009311-2010-0156  DINERO,093112010015
1318/02/201009311-2010-0157  DIVORCIO POR MUTUO CONSENTIMIENTO,093112010015
1418/02/201009311-2010-0158  RECONOCIMIENTO DE FIRMAS,093112010015
1518/02/201009311-2010-0159  OBLIGACIONES; ART. 423 CPC,093112010015
1612/02/201009311-2010-0150  EXTINCION DE PATRIMONIO FAMILIAR,093112010015
1712/02/201009311-2010-0151  SOLICITUD DE EMBARGO,093112010015
1812/02/201009311-2010-0153  CANCELACIÓN DE PATROMONIO FAMILIAR,093112010015
126/10/201009311-2010-0168P DEPRECATORIO,093112010016
226/10/201009311-2010-0169P DEPRECATORIO,093112010016
325/10/201009311-2010-0166P DEPRECATORIO,093112010016
425/10/201009311-2010-0167P DEPRECATORIO,093112010016
522/10/201009311-2010-0165P DEPRECATORIO,093112010016
619/10/201009311-2010-0164P DEPRECATORIO,093112010016
718/10/201009311-2010-0162P DEPRECATORIO,093112010016
818/10/201009311-2010-0163P DEPRECATORIO,093112010016
915/10/201009311-2010-0160P DEPRECATORIO,093112010016
1015/10/201009311-2010-0161P DEPRECATORIO,093112010016
1122/02/201009311-2010-0169  REIVINDICACION,093112010016
1222/02/201009311-2010-0165  OBLIGACIONES; ART. 423 CPC,093112010016
1322/02/201009311-2010-0166  EXTINCION DE PATRIMONIO FAMILIAR,093112010016
1422/02/201009311-2010-0168  DIVORCIO POR MUTUO CONSENTIMIENTO,093112010016
1519/02/201009311-2010-0161  DINERO,093112010016
1619/02/201009311-2010-0162  DIVORCIO POR MUTUO CONSENTIMIENTO,093112010016
1719/02/201009311-2010-0163  COLUSORIOS,093112010016
117/11/201009311-2010-0179P DEPRECATORIO,093112010017
215/11/201009311-2010-0178P DEPRECATORIO,093112010017
312/11/201009311-2010-0176P DEPRECATORIO,093112010017
412/11/201009311-2010-0177P DEPRECATORIO,093112010017
511/11/201009311-2010-0175P DEPRECATORIO,093112010017
605/11/201009311-2010-0173P DEPRECATORIO,093112010017
705/11/201009311-2010-0174P DEPRECATORIO,093112010017
804/11/201009311-2010-0171P DEPRECATORIO,093112010017
904/11/201009311-2010-0172P DEPRECATORIO,093112010017
1027/10/201009311-2010-0170P DEPRECATORIO,093112010017
1124/02/201009311-2010-0178  SOLICITUD DE EMBARGO,093112010017
1224/02/201009311-2010-0179  DIVORCIO LITIGIOSO,093112010017
1323/02/201009311-2010-0172  OBLIGACIONES; ART. 423 CPC,093112010017
1423/02/201009311-2010-0173  SOLICITUD DE EMBARGO,093112010017
1523/02/201009311-2010-0174  CONFESION JUDICIAL,093112010017
1623/02/201009311-2010-0175  DIVORCIO LITIGIOSO,093112010017
1722/02/201009311-2010-0170  DIVORCIO POR MUTUO CONSENTIMIENTO,093112010017
1822/02/201009311-2010-0171  DIVORCIO LITIGIOSO,093112010017
102/12/201009311-2010-0189P DEPRECATORIO,093112010018
201/12/201009311-2010-0188P DEPRECATORIO,093112010018
330/11/201009311-2010-0187P DEPRECATORIO,093112010018
426/11/201009311-2010-0186P DEPRECATORIO,093112010018
525/11/201009311-2010-0185P DEPRECATORIO,093112010018
624/11/201009311-2010-0184P DEPRECATORIO,093112010018
719/11/201009311-2010-0182P DEPRECATORIO,093112010018
819/11/201009311-2010-0183P DEPRECATORIO,093112010018
918/11/201009311-2010-0180P DEPRECATORIO,093112010018
1018/11/201009311-2010-0181P DEPRECATORIO,093112010018
1126/02/201009311-2010-0186  COBRO DE OBLIGACIONES PROVENIENTES DE TARJETAS DE CRÉDITO,093112010018
1226/02/201009311-2010-0187  OBLIGACIONES; ART. 423 CPC,093112010018
1326/02/201009311-2010-0188  DINERO,093112010018
1426/02/201009311-2010-0189  EXCEPCIONES COACTIVA,093112010018
1525/02/201009311-2010-0185  EXTINCION DE PATRIMONIO FAMILIAR,093112010018
1625/02/201009311-2010-0184  TUTELAS - CURADURIAS,093112010018
1724/02/201009311-2010-0180  DISOLUCION DE LA SOCIEDAD CONYUGAL,093112010018
117/12/201009311-2010-0199P DEPRECATORIO,093112010019
215/12/201009311-2010-0198P DEPRECATORIO,093112010019
314/12/201009311-2010-0197P DEPRECATORIO,093112010019
413/12/201009311-2010-0196P DEPRECATORIO,093112010019
510/12/201009311-2010-0195P DEPRECATORIO,093112010019
609/12/201009311-2010-0194P DEPRECATORIO,093112010019
708/12/201009311-2010-0193P DEPRECATORIO,093112010019
806/12/201009311-2010-0191P DEPRECATORIO,093112010019
906/12/201009311-2010-0192P DEPRECATORIO,093112010019
1003/12/201009311-2010-0190P DEPRECATORIO,093112010019
1102/03/201009311-2010-0196  DINERO,093112010019
1202/03/201009311-2010-0197  DIVORCIO POR MUTUO CONSENTIMIENTO,093112010019
1302/03/201009311-2010-0198  DINERO,093112010019
1402/03/201009311-2010-0199  DINERO,093112010019
1501/03/201009311-2010-0193  OBLIGACIONES; ART. 423 CPC,093112010019
1601/03/201009311-2010-0194  EXTINCION DE PATRIMONIO FAMILIAR,093112010019
1701/03/201009311-2010-0195  DIVORCIO LITIGIOSO,093112010019
1827/02/201009311-2010-0192  INVESTIGACION DE PATERNIDAD,093112010019
1926/02/201009311-2010-0190  DIVORCIO LITIGIOSO,093112010019
130/12/201009311-2010-0207P DEPRECATORIO,093112010020
228/12/201009311-2010-0206P DEPRECATORIO,093112010020
327/12/201009311-2010-0205P DEPRECATORIO,093112010020
423/12/201009311-2010-0204P DEPRECATORIO,093112010020
522/12/201009311-2010-0203P DEPRECATORIO,093112010020
621/12/201009311-2010-0201P DEPRECATORIO,093112010020
721/12/201009311-2010-0202P DEPRECATORIO,093112010020
820/12/201009311-2010-0200P DEPRECATORIO,093112010020
904/03/201009311-2010-0207  DIVORCIO LITIGIOSO,093112010020
1004/03/201009311-2010-0209  DIVORCIO LITIGIOSO,093112010020
1103/03/201009311-2010-0200  INSCRIPCION DE ESCRITURA (COD. COMERCIO),093112010020
1203/03/201009311-2010-0201  COBRO DE OBLIGACIONES PROVENIENTES DE TARJETAS DE CRÉDITO,093112010020
1303/03/201009311-2010-0202  OTROS,093112010020
1403/03/201009311-2010-0204  SOLICITUD DE EMBARGO,093112010020
1503/03/201009311-2010-0205  OBLIGACIONES; ART. 423 CPC,093112010020
130/12/201009311-2010-0207P DEPRECATORIO,093112010020
228/12/201009311-2010-0206P DEPRECATORIO,093112010020
327/12/201009311-2010-0205P DEPRECATORIO,093112010020
423/12/201009311-2010-0204P DEPRECATORIO,093112010020
522/12/201009311-2010-0203P DEPRECATORIO,093112010020
621/12/201009311-2010-0201P DEPRECATORIO,093112010020
721/12/201009311-2010-0202P DEPRECATORIO,093112010020
820/12/201009311-2010-0200P DEPRECATORIO,093112010020
904/03/201009311-2010-0207  DIVORCIO LITIGIOSO,093112010020
1004/03/201009311-2010-0209  DIVORCIO LITIGIOSO,093112010020
1103/03/201009311-2010-0200  INSCRIPCION DE ESCRITURA (COD. COMERCIO),093112010020
1203/03/201009311-2010-0201  COBRO DE OBLIGACIONES PROVENIENTES DE TARJETAS DE CRÉDITO,093112010020
1303/03/201009311-2010-0202  OTROS,093112010020
1403/03/201009311-2010-0204  SOLICITUD DE EMBARGO,093112010020
1503/03/201009311-2010-0205  OBLIGACIONES; ART. 423 CPC,093112010020
109/03/201009311-2010-0218  INSPECCION JUDICIAL,093112010021
209/03/201009311-2010-0219  PRESCRIPCIONES,093112010021
308/03/201009311-2010-0215  DIVORCIO POR MUTUO CONSENTIMIENTO,093112010021
405/03/201009311-2010-0211  COMPETENCIA,093112010021
505/03/201009311-2010-0212  COBRO DE LETRA DE CAMBIO,093112010021
605/03/201009311-2010-0214  DIVORCIO LITIGIOSO,093112010021
704/03/201009311-2010-0210  HABEAS CORPUS,093112010021
111/03/201009311-2010-0229  APREHENSION,093112010022
210/03/201009311-2010-0224  EXTINCION DE PATRIMONIO FAMILIAR,093112010022
310/03/201009311-2010-0228  OBLIGACIONES; ART. 423 CPC,093112010022
409/03/201009311-2010-0222  TUTELAS - CURADURIAS,093112010022
509/03/201009311-2010-0220  DIVORCIO LITIGIOSO,093112010022
609/03/201009311-2010-0221  OBLIGACIONES; ART. 423 CPC,093112010022
112/03/201009311-2010-0234  DIVORCIO LITIGIOSO,093112010023
212/03/201009311-2010-0235  COBRO DE OBLIGACIONES PROVENIENTES DE TARJETAS DE CRÉDITO,093112010023
312/03/201009311-2010-0236  EXTINCION DE PATRIMONIO FAMILIAR,093112010023
412/03/201009311-2010-0237  DINERO,093112010023
512/03/201009311-2010-0238  DINERO,093112010023
611/03/201009311-2010-0230  DIVORCIO POR MUTUO CONSENTIMIENTO,093112010023
711/03/201009311-2010-0231  RESERVA DE DOMINIO,093112010023
811/03/201009311-2010-0233  SOLICITUD DE EMBARGO,093112010023
116/03/201009311-2010-0248  CONTRATO DE MUTUO O PRESTAMO,093112010024
"216/03/201009311-2010-0249  AUTORIZACIONES, LICENCIAS JUDICIALES",093112010024
315/03/201009311-2010-0243  DINERO,093112010024
415/03/201009311-2010-0244  DINERO,093112010024
515/03/201009311-2010-0245  DIVORCIO,093112010024
615/03/201009311-2010-0246  REPOSICION DE FOLIOS,093112010024
715/03/201009311-2010-0247  DIVORCIO POR MUTUO CONSENTIMIENTO,093112010024
812/03/201009311-2010-0240  OBLIGACIONES; ART. 423 CPC,093112010024
912/03/201009311-2010-0241  CONFESION JUDICIAL,093112010024
1012/03/201009311-2010-0242  OBLIGACIONES; ART. 423 CPC,093112010024
117/03/201009311-2010-0255  INSOLVENCIA,093112010025
217/03/201009311-2010-0254  DIVORCIO LITIGIOSO,093112010025
317/03/201009311-2010-0256  DINERO,093112010025
417/03/201009311-2010-0258  OBLIGACIONES; ART. 423 CPC,093112010025
516/03/201009311-2010-0253  DAÑOS Y PERJUICIOS,093112010025
