descripcion,causa
129/03/201009303-2010-0310  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010031
131/03/201009303-2010-0328  LIQUIDACION DE LA SOCIEDAD CONYUGAL (SECUELA DE JUICIO),093032010032
105/04/201009303-2010-0336  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010033
201/04/201009303-2010-0331  IMPUGNACION DE PATERNIDAD,093032010033
301/04/201009303-2010-0334  TUTELAS - CURADURIAS,093032010033
107/04/201009303-2010-0348  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010034
107/04/201009303-2010-0350  HONORARIOS DE ABOGADO,093032010035
"207/04/201009303-2010-0351  AUTORIZACIONES, LICENCIAS JUDICIALES",093032010035
307/04/201009303-2010-0355  RECUSACION,093032010035
109/04/201009303-2010-0363  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010036
114/04/201009303-2010-0376  TUTELAS - CURADURIAS,093032010037
214/04/201009303-2010-0377  RECUSACION,093032010037
314/04/201009303-2010-0379  INVESTIGACION DE PATERNIDAD,093032010037
413/04/201009303-2010-0374  DISOLUCION DE LA SOCIEDAD CONYUGAL,093032010037
115/04/201009303-2010-0385  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010038
214/04/201009303-2010-0382  DIVORCIO LITIGIOSO,093032010038
121/04/201009303-2010-0399  DIVORCIO LITIGIOSO,093032010039
220/04/201009303-2010-0395  DIVORCIO LITIGIOSO,093032010039
319/04/201009303-2010-0390  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010039
122/04/201009303-2010-0407  DIVORCIO LITIGIOSO,093032010040
222/04/201009303-2010-0409  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010040
321/04/201009303-2010-0402  TUTELAS - CURADURIAS,093032010040
122/04/201009303-2010-0407  DIVORCIO LITIGIOSO,093032010040
222/04/201009303-2010-0409  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010040
321/04/201009303-2010-0402  TUTELAS - CURADURIAS,093032010040
126/04/201009303-2010-0418  LIQUIDACION DE LA SOCIEDAD CONYUGAL (SECUELA DE JUICIO),093032010041
226/04/201009303-2010-0415  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010041
326/04/201009303-2010-0417  OTROS,093032010041
423/04/201009303-2010-0412  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010041
127/04/201009303-2010-0423  TUTELAS - CURADURIAS,093032010042
130/04/201009303-2010-0438  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010043
229/04/201009303-2010-0434  DIVORCIO LITIGIOSO,093032010043
329/04/201009303-2010-0432  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010043
429/04/201009303-2010-0435  LIQUIDACION DE LA SOCIEDAD CONYUGAL,093032010043
529/04/201009303-2010-0436  RECUSACION,093032010043
629/04/201009303-2010-0437  DIVORCIO LITIGIOSO,093032010043
104/05/201009303-2010-0448  TUTELAS - CURADURIAS,093032010044
204/05/201009303-2010-0449  DIVORCIO LITIGIOSO,093032010044
303/05/201009303-2010-0446  TUTELAS - CURADURIAS,093032010044
106/05/201009303-2010-0457  DIVORCIO LITIGIOSO,093032010045
205/05/201009303-2010-0456  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010045
305/05/201009303-2010-0452  DIVORCIO LITIGIOSO,093032010045
405/05/201009303-2010-0453  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010045
505/05/201009303-2010-0454  IMPUGNACION DE PATERNIDAD,093032010045
110/05/201009303-2010-0465  RECUSACION,093032010046
210/05/201009303-2010-0468  DIVORCIO LITIGIOSO,093032010046
113/05/201009303-2010-0479  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010047
212/05/201009303-2010-0475  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010047
311/05/201009303-2010-0471  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010047
114/05/201009303-2010-0483  DIVORCIO POR MUTUO CONSENTIMIENTO CON SECUELA DE ALIMENTOS,093032010048
214/05/201009303-2010-0482  DIVORCIO LITIGIOSO,093032010048
119/05/201009303-2010-0494  DIVORCIO LITIGIOSO,093032010049
218/05/201009303-2010-0492  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010049
318/05/201009303-2010-0491  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010049
126/05/201009303-2010-0509  TUTELAS - CURADURIAS,093032010050
221/05/201009303-2010-0502  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010050
321/05/201009303-2010-0504  DIVORCIO LITIGIOSO,093032010050
126/05/201009303-2010-0511  DIVORCIO LITIGIOSO,093032010051
128/05/201009303-2010-0523  MATRICULA DE COMERCIO,093032010052
131/05/201009303-2010-0530  INVESTIGACION DE PATERNIDAD,093032010053
107/06/201009303-2010-0548  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010054
204/06/201009303-2010-0545  DIVORCIO LITIGIOSO,093032010054
"304/06/201009303-2010-0546  AUTORIZACIONES, LICENCIAS JUDICIALES",093032010054
403/06/201009303-2010-0542  DIVORCIO LITIGIOSO,093032010054
502/06/201009303-2010-0540  INVENTARIOS,093032010054
110/06/201009303-2010-0559  INSCRIPCION DE ESCRITURA,093032010055
209/06/201009303-2010-0557  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010055
309/06/201009303-2010-0556  DIVORCIO LITIGIOSO,093032010055
409/06/201009303-2010-0555  ALIMENTOS,093032010055
508/06/201009303-2010-0551  DIVORCIO LITIGIOSO,093032010055
114/06/201009303-2010-0569  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010056
211/06/201009303-2010-0568  DIVORCIO LITIGIOSO,093032010056
311/06/201009303-2010-0563  MATRICULA DE COMERCIO,093032010056
411/06/201009303-2010-0564  DIVORCIO LITIGIOSO,093032010056
117/06/201009303-2010-0579  DIVORCIO LITIGIOSO,093032010057
216/06/201009303-2010-0575  DIVORCIO POR MUTUO CONSENTIMIENTO CON SECUELA DE ALIMENTOS,093032010057
316/06/201009303-2010-0577  MATRICULA DE COMERCIO,093032010057
414/06/201009303-2010-0571  TUTELAS - CURADURIAS,093032010057
121/06/201009303-2010-0583  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010058
221/06/201009303-2010-0586  HONORARIOS,093032010058
124/06/201009303-2010-0597  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010059
223/06/201009303-2010-0591  DIVORCIO LITIGIOSO,093032010059
128/06/201009303-2010-0609  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010060
225/06/201009303-2010-0608  DISOLUCION DE LA SOCIEDAD CONYUGAL,093032010060
128/06/201009303-2010-0609  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010060
225/06/201009303-2010-0608  DISOLUCION DE LA SOCIEDAD CONYUGAL,093032010060
129/06/201009303-2010-0617  DIVORCIO LITIGIOSO,093032010061
102/07/201009303-2010-0628  DIVORCIO LITIGIOSO,093032010062
201/07/201009303-2010-0622  DIVORCIO LITIGIOSO,093032010062
107/07/201009303-2010-0639  TUTELAS - CURADURIAS,093032010063
206/07/201009303-2010-0634  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010063
305/07/201009303-2010-0631  DIVORCIO LITIGIOSO,093032010063
405/07/201009303-2010-0633  HABEAS CORPUS,093032010063
109/07/201009303-2010-0646  MATRICULA DE COMERCIO,093032010064
209/07/201009303-2010-0647  DIVORCIO LITIGIOSO,093032010064
309/07/201009303-2010-0649  RECTIFICACIÓN DE PARTIDA,093032010064
408/07/201009303-2010-0643  DIVORCIO LITIGIOSO,093032010064
113/07/201009303-2010-0655  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010065
212/07/201009303-2010-0652  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010065
312/07/201009303-2010-0650  DIVORCIO LITIGIOSO,093032010065
412/07/201009303-2010-0654  TUTELAS - CURADURIAS,093032010065
115/07/201009303-2010-0663  DIVORCIO LITIGIOSO,093032010066
215/07/201009303-2010-0665  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010066
121/07/201009303-2010-0675  RECUSACION,093032010067
221/07/201009303-2010-0678  DIVORCIO LITIGIOSO,093032010067
128/07/201009303-2010-0699  DIVORCIO LITIGIOSO,093032010069
227/07/201009303-2010-0698  RECUSACION,093032010069
326/07/201009303-2010-0692  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010069
129/07/201009303-2010-0703  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010070
229/07/201009303-2010-0704  DIVORCIO LITIGIOSO,093032010070
103/08/201009303-2010-0716  MEDIDAS CAUTELARES,093032010071
203/08/201009303-2010-0715  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010071
105/08/201009303-2010-0726  DIVORCIO LITIGIOSO,093032010072
204/08/201009303-2010-0722  RECUSACION,093032010072
110/08/201009303-2010-0735  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010073
209/08/201009303-2010-0733  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010073
309/08/201009303-2010-0732  DIVORCIO LITIGIOSO,093032010073
112/08/201009303-2010-0744  RECUSACION,093032010074
117/08/201009303-2010-0757  DIVORCIO POR CAUSAL,093032010075
217/08/201009303-2010-0759  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010075
316/08/201009303-2010-0753  TUTELAS - CURADURIAS,093032010075
412/08/201009303-2010-0750  ALIMENTOS,093032010075
120/08/201009303-2010-0767  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010076
218/08/201009303-2010-0761  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010076
123/08/201009303-2010-0777  RECUSACION,093032010077
220/08/201009303-2010-0771  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010077
320/08/201009303-2010-0772  DIVORCIO LITIGIOSO,093032010077
123/08/201009303-2010-0780  TUTELAS - CURADURIAS,093032010078
223/08/201009303-2010-0781  DIVORCIO LITIGIOSO,093032010078
127/08/201009303-2010-0799  TUTELAS - CURADURIAS,093032010079
226/08/201009303-2010-0793  COBRO DE PAGARÉ A LA ORDEN,093032010079
326/08/201009303-2010-0794  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010079
426/08/201009303-2010-0795  DIVORCIO POR CAUSAL,093032010079
101/09/201009303-2010-0808  TUTELAS - CURADURIAS,093032010080
231/08/201009303-2010-0806  REQUERIMIENTO,093032010080
330/08/201009303-2010-0801  DIVORCIO LITIGIOSO,093032010080
101/09/201009303-2010-0808  TUTELAS - CURADURIAS,093032010080
231/08/201009303-2010-0806  REQUERIMIENTO,093032010080
330/08/201009303-2010-0801  DIVORCIO LITIGIOSO,093032010080
103/09/201009303-2010-0816  DIVORCIO LITIGIOSO,093032010081
203/09/201009303-2010-0818  TUTELAS - CURADURIAS,093032010081
303/09/201009303-2010-0819  HABEAS CORPUS,093032010081
402/09/201009303-2010-0813  OTROS,093032010081
501/09/201009303-2010-0810  TUTELAS - CURADURIAS,093032010081
108/09/201009303-2010-0824  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010082
208/09/201009303-2010-0826  MATRICULA DE COMERCIO,093032010082
308/09/201009303-2010-0829  SUCESION,093032010082
406/09/201009303-2010-0822  DIVORCIO LITIGIOSO,093032010082
503/09/201009303-2010-0820  TUTELA O CURADURÍA,093032010082
110/09/201009303-2010-0839  RECUSACION,093032010083
209/09/201009303-2010-0835  DIVORCIO LITIGIOSO,093032010083
309/09/201009303-2010-0837  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010083
113/09/201009303-2010-0847  REINVINDICACIÓN,093032010084
210/09/201009303-2010-0840  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010084
310/09/201009303-2010-0841  DIVORCIO LITIGIOSO,093032010084
410/09/201009303-2010-0842  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010084
115/09/201009303-2010-0854  DIVORCIO LITIGIOSO,093032010085
215/09/201009303-2010-0857  DIVORCIO LITIGIOSO,093032010085
315/09/201009303-2010-0858  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010085
122/09/201009303-2010-0879  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010087
221/09/201009303-2010-0877  OTROS,093032010087
320/09/201009303-2010-0871  TUTELAS - CURADURIAS,093032010087
124/09/201009303-2010-0885  DIVORCIO LITIGIOSO,093032010088
222/09/201009303-2010-0880  TUTELAS - CURADURIAS,093032010088
127/09/201009303-2010-0897  DIVORCIO LITIGIOSO,093032010089
128/09/201009303-2010-0902  DIVORCIO LITIGIOSO,093032010090
228/09/201009303-2010-0903  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010090
104/10/201009303-2010-0910  DIVORCIO LITIGIOSO,093032010091
204/10/201009303-2010-0911  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010091
304/10/201009303-2010-0913  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010091
107/10/201009303-2010-0926  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010092
206/10/201009303-2010-0921  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010092
108/10/201009303-2010-0936  DIVORCIO LITIGIOSO,093032010093
207/10/201009303-2010-0930  DIVORCIO LITIGIOSO,093032010093
114/10/201009303-2010-0949  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010094
212/10/201009303-2010-0941  DIVORCIO LITIGIOSO,093032010094
118/10/201009303-2010-0956  RECUSACION,093032010095
214/10/201009303-2010-0950  DIVORCIO POR MUTUO CONSENTIMIENTO CON SECUELA DE ALIMENTOS,093032010095
314/10/201009303-2010-0951  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010095
121/10/201009303-2010-0969  LIQUIDACION DE LA SOCIEDAD CONYUGAL,093032010096
219/10/201009303-2010-0964  DIVORCIO LITIGIOSO,093032010096
122/10/201009303-2010-0973  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010097
221/10/201009303-2010-0971  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010097
126/10/201009303-2010-0987  DIVORCIO LITIGIOSO,093032010098
226/10/201009303-2010-0988  DISOLUCION DE LA SOCIEDAD CONYUGAL,093032010098
128/10/201009303-2010-0995  MATRICULA DE COMERCIO,093032010099
227/10/201009303-2010-0993  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010099
327/10/201009303-2010-0994  TUTELAS - CURADURIAS,093032010099
129/10/201009303-2010-1004  TUTELAS - CURADURIAS,093032010100
129/10/201009303-2010-1004  TUTELAS - CURADURIAS,093032010100
104/11/201009303-2010-1013  IMPUGNACION DE PATERNIDAD,093032010101
204/11/201009303-2010-1015  DIVORCIO LITIGIOSO,093032010101
329/10/201009303-2010-1010  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010101
110/11/201009303-2010-1035  MATRICULA DE COMERCIO,093032010103
209/11/201009303-2010-1032  DIVORCIO LITIGIOSO,093032010103
112/11/201009303-2010-1043  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010104
212/11/201009303-2010-1045  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010104
312/11/201009303-2010-1046  DIVORCIO LITIGIOSO,093032010104
411/11/201009303-2010-1040  MATRICULA DE COMERCIO,093032010104
116/11/201009303-2010-1052  RECUSACION,093032010105
118/11/201009303-2010-1064  DIVORCIO LITIGIOSO,093032010106
218/11/201009303-2010-1066  INVENTARIOS,093032010106
317/11/201009303-2010-1060  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010106
124/11/201009303-2010-1078  TUTELA O CURADURÍA,093032010107
224/11/201009303-2010-1079  MATRICULA DE COMERCIO,093032010107
323/11/201009303-2010-1074  CANCELACION DE PATRIMONIO FAMILIAR,093032010107
423/11/201009303-2010-1075  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010107
522/11/201009303-2010-1072  RECUSACION,093032010107
619/11/201009303-2010-1070  REPOSICION DE FOLIOS,093032010107
719/11/201009303-2010-1071  IMPUGNACION DE PATERNIDAD,093032010107
129/11/201009303-2010-1097  POSESION EFECTIVA,093032010109
101/12/201009303-2010-1106  DIVORCIO LITIGIOSO,093032010110
230/11/201009303-2010-1101  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010110
330/11/201009303-2010-1102  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010110
430/11/201009303-2010-1103  REQUERIMIENTO,093032010110
103/12/201009303-2010-1114  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010111
203/12/201009303-2010-1115  DIVORCIO LITIGIOSO,093032010111
302/12/201009303-2010-1112  DIVORCIO POR CAUSAL,093032010111
107/12/201009303-2010-1122  TUTELAS - CURADURIAS,093032010112
207/12/201009303-2010-1123  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010112
306/12/201009303-2010-1120  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010112
110/12/201009303-2010-1135  DIVORCIO LITIGIOSO,093032010113
210/12/201009303-2010-1139  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010113
309/12/201009303-2010-1132  IMPUGNACIÓN DE PATERNIDAD,093032010113
409/12/201009303-2010-1134  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010113
115/12/201009303-2010-1148  RECUSACION,093032010114
214/12/201009303-2010-1145  SOLICITUD DE EMBARGO,093032010114
117/12/201009303-2010-1157  SOLICITUD DE EMBARGO,093032010115
217/12/201009303-2010-1158  SOLICITUD DE EMBARGO,093032010115
316/12/201009303-2010-1152  SOLICITUD DE EMBARGO,093032010115
416/12/201009303-2010-1153  POSESION EFECTIVA,093032010115
516/12/201009303-2010-1155  HABEAS CORPUS,093032010115
120/12/201009303-2010-1161  SUCESION,093032010116
220/12/201009303-2010-1162  SOLICITUD DE EMBARGO,093032010116
320/12/201009303-2010-1163  REIVINDICACION,093032010116
123/12/201009303-2010-1176  OTROS,093032010117
223/12/201009303-2010-1177  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010117
130/12/201009303-2010-1189  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010118
228/12/201009303-2010-1185  DIVORCIO POR CAUSAL,093032010118
328/12/201009303-2010-1186  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010118
427/12/201009303-2010-1184  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010118
130/12/201009303-2010-1190  HONORARIOS,093032010119
230/12/201009303-2010-1192  DIVORCIO POR MUTUO CONSENTIMIENTO,093032010119
No se encuentran resultados.,093032010120
No se encuentran resultados.,093032010122
107/01/201109303-2011-0015  DIVORCIO LITIGIOSO,093032011001
206/01/201109303-2011-0012  OTROS,093032011001
111/01/201109303-2011-0021  DIVORCIO LITIGIOSO,093032011002
117/01/201109303-2011-0037  RECONOCIMIENTO DE FIRMA Y RÚBRICA,093032011003
214/01/201109303-2011-0036  DIVORCIO LITIGIOSO,093032011003
313/01/201109303-2011-0032  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011003
119/01/201109303-2011-0048  VENTA DE BIENES DE PERSONAS SUJETAS A GUARDA,093032011004
218/01/201109303-2011-0043  TUTELAS - CURADURIAS,093032011004
318/01/201109303-2011-0045  MATRICULA DE COMERCIO,093032011004
121/01/201109303-2011-0056  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011005
221/01/201109303-2011-0057  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011005
321/01/201109303-2011-0058  RECUSACION,093032011005
420/01/201109303-2011-0053  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011005
520/01/201109303-2011-0055  DIVORCIO LITIGIOSO,093032011005
619/01/201109303-2011-0051  DIVORCIO LITIGIOSO,093032011005
126/01/201109303-2011-0067  POSESION EFECTIVA,093032011006
"226/01/201109303-2011-0069  REMATE DE PRENDA COMERCIAL, ORDINARIA E INDUSTRIAL",093032011006
325/01/201109303-2011-0064  TUTELAS - CURADURIAS,093032011006
425/01/201109303-2011-0066  DIVORCIO LITIGIOSO,093032011006
524/01/201109303-2011-0061  OTROS,093032011006
127/01/201109303-2011-0074  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011007
"227/01/201109303-2011-0076  AUTORIZACIONES, LICENCIAS JUDICIALES",093032011007
326/01/201109303-2011-0070  JUICIO DE INVENTARIO,093032011007
102/02/201109303-2011-0088  REQUERIMIENTO,093032011008
231/01/201109303-2011-0082  OTROS,093032011008
328/01/201109303-2011-0080  CONSTITUCION DE PATRIMONIO FAMILIAR,093032011008
102/02/201109303-2011-0091  MATRICULA DE COMERCIO,093032011009
109/02/201109303-2011-0108  RECUSACION,093032011010
208/02/201109303-2011-0107  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011010
111/02/201109303-2011-0119  REQUERIMIENTO,093032011011
111/02/201109303-2011-0122  RECUSACION,093032011012
117/02/201109303-2011-0136  REQUERIMIENTO,093032011013
122/02/201109303-2011-0149  MATRICULA DE COMERCIO,093032011014
218/02/201109303-2011-0143  OTROS,093032011014
124/02/201109303-2011-0153  RECUSACION,093032011015
224/02/201109303-2011-0155  TUTELAS - CURADURIAS,093032011015
324/02/201109303-2011-0157  RECONOCIMIENTO DE FIRMAS,093032011015
128/02/201109303-2011-0166  TUTELA O CURADURÍA,093032011016
228/02/201109303-2011-0168  TUTELAS - CURADURIAS,093032011016
325/02/201109303-2011-0163  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011016
104/03/201109303-2011-0182  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011018
104/03/201109303-2011-0182  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011018
111/03/201109303-2011-0192  DIVORCIO LITIGIOSO,093032011019
211/03/201109303-2011-0197  RECONOCIMIENTO DE FIRMAS,093032011019
