descripcion,causa
1121/01/201009306-2010-0057  NOTIFICACION,093062010005
1221/01/201009306-2010-0059  TUTELAS - CURADURIAS,093062010005
1320/01/201009306-2010-0055  MATRICULA DE COMERCIO,093062010005
1420/01/201009306-2010-0058  DINERO,093062010005
1519/01/201009306-2010-0052  COBRO DE PAGARÉ A LA ORDEN,093062010005
114/05/201009306-2010-0069P DEPRECATORIO,093062010006
214/05/201009306-2010-0068P DEPRECATORIO,093062010006
312/05/201009306-2010-0067P DEPRECATORIO,093062010006
410/05/201009306-2010-0066P DEPRECATORIO,093062010006
510/05/201009306-2010-0065P DEPRECATORIO,093062010006
605/05/201009306-2010-0064P DEPRECATORIO,093062010006
705/05/201009306-2010-0063P DEPRECATORIO,093062010006
804/05/201009306-2010-0062P DEPRECATORIO,093062010006
903/05/201009306-2010-0061P DEPRECATORIO,093062010006
1030/04/201009306-2010-0060P DEPRECATORIO,093062010006
1126/01/201009306-2010-0069  OBLIGACIONES; ART. 423 CPC,093062010006
1225/01/201009306-2010-0068  RENDICION DE CUENTAS,093062010006
1322/01/201009306-2010-0061  DINERO,093062010006
1422/01/201009306-2010-0066  DIVORCIO POR MUTUO CONSENTIMIENTO,093062010006
1521/01/201009306-2010-0060  SOLICITUD DE EMBARGO,093062010006
1621/01/201009306-2010-0062  OBLIGACIONES; ART. 423 CPC,093062010006
131/05/201009306-2010-0079P DEPRECATORIO,093062010007
228/05/201009306-2010-0078P DEPRECATORIO,093062010007
327/05/201009306-2010-0077P DEPRECATORIO,093062010007
426/05/201009306-2010-0076P DEPRECATORIO,093062010007
521/05/201009306-2010-0075P DEPRECATORIO,093062010007
620/05/201009306-2010-0074P DEPRECATORIO,093062010007
720/05/201009306-2010-0073P DEPRECATORIO,093062010007
819/05/201009306-2010-0072P DEPRECATORIO,093062010007
918/05/201009306-2010-0071P DEPRECATORIO,093062010007
1017/05/201009306-2010-0070P DEPRECATORIO,093062010007
1126/01/201009306-2010-0079  OBLIGACIONES; ART. 423 CPC,093062010007
1225/01/201009306-2010-0072  CONFESIÓN JUDICIAL,093062010007
1325/01/201009306-2010-0070  AMPARO POSESORIO,093062010007
1425/01/201009306-2010-0073  DIVORCIO POR MUTUO CONSENTIMIENTO,093062010007
1525/01/201009306-2010-0074  DIVORCIO LITIGIOSO,093062010007
1625/01/201009306-2010-0076  DINERO,093062010007
116/06/201009306-2010-0089P DEPRECATORIO,093062010008
216/06/201009306-2010-0088P DEPRECATORIO,093062010008
314/06/201009306-2010-0087P DEPRECATORIO,093062010008
411/06/201009306-2010-0086P DEPRECATORIO,093062010008
509/06/201009306-2010-0085P DEPRECATORIO,093062010008
608/06/201009306-2010-0084P DEPRECATORIO,093062010008
708/06/201009306-2010-0083P DEPRECATORIO,093062010008
804/06/201009306-2010-0082P DEPRECATORIO,093062010008
902/06/201009306-2010-0081P DEPRECATORIO,093062010008
1002/06/201009306-2010-0080P DEPRECATORIO,093062010008
1128/01/201009306-2010-0087  DINERO,093062010008
1228/01/201009306-2010-0088  RECUSACIÓN,093062010008
1327/01/201009306-2010-0081  DIVORCIO LITIGIOSO,093062010008
101/07/201009306-2010-0099P DEPRECATORIO,093062010009
229/06/201009306-2010-0098P DEPRECATORIO,093062010009
329/06/201009306-2010-0097P DEPRECATORIO,093062010009
428/06/201009306-2010-0096P DEPRECATORIO,093062010009
525/06/201009306-2010-0095P DEPRECATORIO,093062010009
623/06/201009306-2010-0094P DEPRECATORIO,093062010009
723/06/201009306-2010-0093P DEPRECATORIO,093062010009
822/06/201009306-2010-0092P DEPRECATORIO,093062010009
921/06/201009306-2010-0091P DEPRECATORIO,093062010009
1017/06/201009306-2010-0090P DEPRECATORIO,093062010009
1101/02/201009306-2010-0099  DIVORCIO POR MUTUO CONSENTIMIENTO,093062010009
1201/02/201009306-2010-0097  MATRICULA DE COMERCIO,093062010009
1301/02/201009306-2010-0098  COBRO DE HONORARIOS DE PERITO,093062010009
1429/01/201009306-2010-0094  OBLIGACIONES; ART.423 CPC,093062010009
1529/01/201009306-2010-0096  EXCEPCIONES COACTIVA,093062010009
1628/01/201009306-2010-0093  DIVORCIO LITIGIOSO,093062010009
1728/01/201009306-2010-0090  DIVORCIO POR MUTUO CONSENTIMIENTO,093062010009
116/07/201009306-2010-0109P DEPRECATORIO,093062010010
215/07/201009306-2010-0108P DEPRECATORIO,093062010010
314/07/201009306-2010-0107P DEPRECATORIO,093062010010
414/07/201009306-2010-0106P DEPRECATORIO,093062010010
509/07/201009306-2010-0105P DEPRECATORIO,093062010010
608/07/201009306-2010-0104P DEPRECATORIO,093062010010
707/07/201009306-2010-0103P DEPRECATORIO,093062010010
806/07/201009306-2010-0102P DEPRECATORIO,093062010010
905/07/201009306-2010-0101P DEPRECATORIO,093062010010
1002/07/201009306-2010-0100P DEPRECATORIO,093062010010
1104/02/201009306-2010-0101  CONFESION JUDICIAL,093062010010
1204/02/201009306-2010-0109  COLUSORIOS,093062010010
1303/02/201009306-2010-0108  OBLIGACIONES; ART. 423 CPC,093062010010
1402/02/201009306-2010-0105  REINVINDICACIÓN,093062010010
1502/02/201009306-2010-0102  DIVORCIO POR MUTUO CONSENTIMIENTO,093062010010
103/08/201009306-2010-0119P DEPRECATORIO,093062010011
202/08/201009306-2010-0118P DEPRECATORIO,093062010011
329/07/201009306-2010-0117P DEPRECATORIO,093062010011
428/07/201009306-2010-0116P DEPRECATORIO,093062010011
527/07/201009306-2010-0115P DEPRECATORIO,093062010011
626/07/201009306-2010-0114P DEPRECATORIO,093062010011
723/07/201009306-2010-0113P DEPRECATORIO,093062010011
821/07/201009306-2010-0112P DEPRECATORIO,093062010011
920/07/201009306-2010-0111P CONFESIÓN JUDICIAL,093062010011
1020/07/201009306-2010-0110P DEPRECATORIO,093062010011
1104/02/201009306-2010-0113  DIVORCIO LITIGIOSO,093062010011
1204/02/201009306-2010-0116  COBRO DE PAGARÉ A LA ORDEN,093062010011
1303/02/201009306-2010-0112  INSPECCION JUDICIAL,093062010011
120/08/201009306-2010-0129P DEPRECATORIO,093062010012
220/08/201009306-2010-0128P DEPRECATORIO,093062010012
318/08/201009306-2010-0127P DEPRECATORIO,093062010012
416/08/201009306-2010-0126P DEPRECATORIO,093062010012
512/08/201009306-2010-0125P DEPRECATORIO,093062010012
611/08/201009306-2010-0124P DEPRECATORIO,093062010012
710/08/201009306-2010-0123P DEPRECATORIO,093062010012
810/08/201009306-2010-0122P DEPRECATORIO,093062010012
906/08/201009306-2010-0121P DEPRECATORIO,093062010012
1006/08/201009306-2010-0120P DEPRECATORIO,093062010012
1108/02/201009306-2010-0120  DINERO,093062010012
1208/02/201009306-2010-0125  CONCURSO DE ACREEDORES,093062010012
1308/02/201009306-2010-0127  OTROS,093062010012
1408/02/201009306-2010-0128  ACCION DE PROTECCION,093062010012
1508/02/201009306-2010-0129  PRESCRIPCIONES,093062010012
107/09/201009306-2010-0139P DEPRECATORIO,093062010013
206/09/201009306-2010-0138P DEPRECATORIO,093062010013
302/09/201009306-2010-0137P DEPRECATORIO,093062010013
401/09/201009306-2010-0136P DEPRECATORIO,093062010013
531/08/201009306-2010-0135P DEPRECATORIO,093062010013
630/08/201009306-2010-0134P DEPRECATORIO,093062010013
727/08/201009306-2010-0133P DEPRECATORIO,093062010013
826/08/201009306-2010-0132P DEPRECATORIO,093062010013
924/08/201009306-2010-0131P DEPRECATORIO,093062010013
1024/08/201009306-2010-0130P DEPRECATORIO,093062010013
1111/02/201009306-2010-0139  REQUERIMIENTO,093062010013
1210/02/201009306-2010-0135  SOLICITUD DE EMBARGO,093062010013
1310/02/201009306-2010-0136  DIVORCIO LITIGIOSO,093062010013
1410/02/201009306-2010-0137  DIVORCIO POR MUTUO CONSENTIMIENTO,093062010013
1509/02/201009306-2010-0134  DIVORCIO POR MUTUO CONSENTIMIENTO,093062010013
1609/02/201009306-2010-0130  DIVORCIO POR MUTUO CONSENTIMIENTO,093062010013
1709/02/201009306-2010-0132  LIQUIDACIÓN DE DAÑOS Y PERJUICIOS,093062010013
1809/02/201009306-2010-0133  OBLIGACIONES; ART. 423 CPC,093062010013
117/09/201009306-2010-0148P DEPRECATORIO,093062010014
217/09/201009306-2010-0149P DEPRECATORIO,093062010014
316/09/201009306-2010-0146P DEPRECATORIO,093062010014
416/09/201009306-2010-0147P DEPRECATORIO,093062010014
515/09/201009306-2010-0144P DEPRECATORIO,093062010014
615/09/201009306-2010-0145P DEPRECATORIO,093062010014
710/09/201009306-2010-0143P DEPRECATORIO,093062010014
809/09/201009306-2010-0142P DEPRECATORIO,093062010014
908/09/201009306-2010-0141P DEPRECATORIO,093062010014
1007/09/201009306-2010-0140P DEPRECATORIO,093062010014
1117/02/201009306-2010-0149  APROBACIÓN DE AUMENTO DE CAPITAL,093062010014
1212/02/201009306-2010-0143  AMPARO POSESORIO,093062010014
1312/02/201009306-2010-0144  EXTINCION DE PATRIMONIO FAMILIAR,093062010014
1412/02/201009306-2010-0146  COLUSORIOS,093062010014
1512/02/201009306-2010-0147  DINERO,093062010014
1612/02/201009306-2010-0148  COLUSIÓN,093062010014
1710/02/201009306-2010-0140  OTROS,093062010014
112/10/201009306-2010-0159P DEPRECATORIO,093062010015
211/10/201009306-2010-0157P DEPRECATORIO,093062010015
311/10/201009306-2010-0158P DEPRECATORIO,093062010015
405/10/201009306-2010-0155P DEPRECATORIO,093062010015
505/10/201009306-2010-0156P DEPRECATORIO,093062010015
604/10/201009306-2010-0154P DEPRECATORIO,093062010015
729/09/201009306-2010-0153P DEPRECATORIO,093062010015
828/09/201009306-2010-0152P DEPRECATORIO,093062010015
924/09/201009306-2010-0151P DEPRECATORIO,093062010015
1023/09/201009306-2010-0150P DEPRECATORIO,093062010015
1119/02/201009306-2010-0156  DINERO,093062010015
1219/02/201009306-2010-0157  SOLICITUD DE EMBARGO,093062010015
1319/02/201009306-2010-0159  EXTINCION DE PATRIMONIO FAMILIAR,093062010015
1418/02/201009306-2010-0153  SOLICITUD DE EMBARGO,093062010015
1518/02/201009306-2010-0154  EXTINCIÓN DE PATRIMONIO FAMILIAR,093062010015
1617/02/201009306-2010-0150  EXTINCION DE PATRIMONIO FAMILIAR,093062010015
1717/02/201009306-2010-0151  DIVORCIO LITIGIOSO,093062010015
127/10/201009306-2010-0169P DEPRECATORIO,093062010016
226/10/201009306-2010-0168P DEPRECATORIO,093062010016
325/10/201009306-2010-0167P DEPRECATORIO,093062010016
422/10/201009306-2010-0165P DEPRECATORIO,093062010016
522/10/201009306-2010-0166P DEPRECATORIO,093062010016
621/10/201009306-2010-0164P DEPRECATORIO,093062010016
718/10/201009306-2010-0163P DEPRECATORIO,093062010016
813/10/201009306-2010-0161P DEPRECATORIO,093062010016
913/10/201009306-2010-0162P DEPRECATORIO,093062010016
1012/10/201009306-2010-0160P DEPRECATORIO,093062010016
1123/02/201009306-2010-0166  COBRO DE FACTURAS,093062010016
1223/02/201009306-2010-0168  DIVORCIO POR MUTUO CONSENTIMIENTO,093062010016
1323/02/201009306-2010-0169  DIVORCIO LITIGIOSO,093062010016
1422/02/201009306-2010-0162  DIVORCIO POR MUTUO CONSENTIMIENTO,093062010016
1522/02/201009306-2010-0165  INSOLVENCIA,093062010016
1619/02/201009306-2010-0160  OTROS,093062010016
117/11/201009306-2010-0179P DEPRECATORIO,093062010017
215/11/201009306-2010-0178P DEPRECATORIO,093062010017
312/11/201009306-2010-0177P DEPRECATORIO,093062010017
411/11/201009306-2010-0176P DEPRECATORIO,093062010017
510/11/201009306-2010-0175P DEPRECATORIO,093062010017
609/11/201009306-2010-0174P DEPRECATORIO,093062010017
708/11/201009306-2010-0173P DEPRECATORIO,093062010017
805/11/201009306-2010-0172P DEPRECATORIO,093062010017
929/10/201009306-2010-0171P DEPRECATORIO,093062010017
1028/10/201009306-2010-0170P DEPRECATORIO,093062010017
1126/02/201009306-2010-0178  COBRO DE FACTURAS,093062010017
1225/02/201009306-2010-0175  COBRO DE HONORARIOS DE PERITO,093062010017
1325/02/201009306-2010-0176  EXTINCION DE PATRIMONIO FAMILIAR,093062010017
1425/02/201009306-2010-0177  OTROS,093062010017
1524/02/201009306-2010-0172  REQUERIMIENTO,093062010017
1624/02/201009306-2010-0174  EXCLUSION DE SOCIO DE COMPANIA,093062010017
102/12/201009306-2010-0189P DEPRECATORIO,093062010018
230/11/201009306-2010-0188P DEPRECATORIO,093062010018
329/11/201009306-2010-0187P DEPRECATORIO,093062010018
426/11/201009306-2010-0186P DEPRECATORIO,093062010018
525/11/201009306-2010-0185P DEPRECATORIO,093062010018
624/11/201009306-2010-0184P DEPRECATORIO,093062010018
719/11/201009306-2010-0182P DEPRECATORIO,093062010018
819/11/201009306-2010-0183P DEPRECATORIO,093062010018
918/11/201009306-2010-0180P DEPRECATORIO,093062010018
1018/11/201009306-2010-0181P DEPRECATORIO,093062010018
1101/03/201009306-2010-0188  EXTINCIÓN DE PATRIMONIO FAMILIAR,093062010018
1201/03/201009306-2010-0189  DEPRECATORIO,093062010018
1327/02/201009306-2010-0187  DINERO,093062010018
1426/02/201009306-2010-0183  DINERO,093062010018
1526/02/201009306-2010-0185  OTROS,093062010018
1625/02/201009306-2010-0180  TUTELAS - CURADURIAS,093062010018
1725/02/201009306-2010-0181  COBRO DE FACTURAS,093062010018
117/12/201009306-2010-0199P DEPRECATORIO,093062010019
216/12/201009306-2010-0198P DEPRECATORIO,093062010019
314/12/201009306-2010-0196P DEPRECATORIO,093062010019
414/12/201009306-2010-0197P DEPRECATORIO,093062010019
509/12/201009306-2010-0194P DEPRECATORIO,093062010019
609/12/201009306-2010-0195P DEPRECATORIO,093062010019
707/12/201009306-2010-0193P DEPRECATORIO,093062010019
806/12/201009306-2010-0191P DEPRECATORIO,093062010019
906/12/201009306-2010-0192P DEPRECATORIO,093062010019
1003/12/201009306-2010-0190P DEPRECATORIO,093062010019
1103/03/201009306-2010-0198  DEPRECATORIO,093062010019
1203/03/201009306-2010-0199  DIVORCIO LITIGIOSO,093062010019
1302/03/201009306-2010-0191  DIVORCIO LITIGIOSO,093062010019
1402/03/201009306-2010-0193  COBRO DE OBLIGACIONES PROVENIENTES DE TARJETAS DE CRÉDITO,093062010019
1502/03/201009306-2010-0194  COBRO DE CHEQUE,093062010019
1602/03/201009306-2010-0195  DEPRECATORIO,093062010019
1701/03/201009306-2010-0190  DIVORCIO POR MUTUO CONSENTIMIENTO,093062010019
130/12/201009306-2010-0207P DEPRECATORIO,093062010020
228/12/201009306-2010-0206P DEPRECATORIO,093062010020
327/12/201009306-2010-0205P DEPRECATORIO,093062010020
423/12/201009306-2010-0204P DEPRECATORIO,093062010020
522/12/201009306-2010-0203P DEPRECATORIO,093062010020
621/12/201009306-2010-0201P DEPRECATORIO,093062010020
721/12/201009306-2010-0202P DEPRECATORIO,093062010020
820/12/201009306-2010-0200P DEPRECATORIO,093062010020
905/03/201009306-2010-0208  DIVORCIO POR MUTUO CONSENTIMIENTO,093062010020
1004/03/201009306-2010-0203  EXTINCION DE PATRIMONIO FAMILIAR,093062010020
1104/03/201009306-2010-0206  DEPRECATORIO,093062010020
1203/03/201009306-2010-0200  COBRO DE CHEQUE,093062010020
1303/03/201009306-2010-0201  SOLICITUD DE EMBARGO,093062010020
1403/03/201009306-2010-0202  ACCIÓN DE PROTECCIÓN,093062010020
130/12/201009306-2010-0207P DEPRECATORIO,093062010020
228/12/201009306-2010-0206P DEPRECATORIO,093062010020
327/12/201009306-2010-0205P DEPRECATORIO,093062010020
423/12/201009306-2010-0204P DEPRECATORIO,093062010020
522/12/201009306-2010-0203P DEPRECATORIO,093062010020
621/12/201009306-2010-0201P DEPRECATORIO,093062010020
721/12/201009306-2010-0202P DEPRECATORIO,093062010020
820/12/201009306-2010-0200P DEPRECATORIO,093062010020
905/03/201009306-2010-0208  DIVORCIO POR MUTUO CONSENTIMIENTO,093062010020
1004/03/201009306-2010-0203  EXTINCION DE PATRIMONIO FAMILIAR,093062010020
1104/03/201009306-2010-0206  DEPRECATORIO,093062010020
1203/03/201009306-2010-0200  COBRO DE CHEQUE,093062010020
1303/03/201009306-2010-0201  SOLICITUD DE EMBARGO,093062010020
1403/03/201009306-2010-0202  ACCIÓN DE PROTECCIÓN,093062010020
109/03/201009306-2010-0219  MATRICULA DE COMERCIO,093062010021
208/03/201009306-2010-0215  IMPUGNACION DE PATERNIDAD,093062010021
308/03/201009306-2010-0218  EXTINCION DE PATRIMONIO FAMILIAR,093062010021
405/03/201009306-2010-0210  ACTAS DE TRANSACCIÓN U OTRAS QUE CONTENGAN OBLIGACIÓN DE DAR O HACER,093062010021
505/03/201009306-2010-0212  IMPUGNACION DE PATERNIDAD,093062010021
605/03/201009306-2010-0213  IMPUGNACION DE PATERNIDAD,093062010021
705/03/201009306-2010-0214  DIVORCIO POR MUTUO CONSENTIMIENTO,093062010021
111/03/201009306-2010-0227  PRESCRIPCIONES,093062010022
211/03/201009306-2010-0229  APREHENSION,093062010022
310/03/201009306-2010-0224  DIVORCIO POR MUTUO CONSENTIMIENTO,093062010022
410/03/201009306-2010-0223  OBLIGACIONES; ART. 423 CPC,093062010022
115/03/201009306-2010-0236  COBRO DE FACTURAS,093062010023
212/03/201009306-2010-0237  DIVORCIO LITIGIOSO,093062010023
312/03/201009306-2010-0238  COBRO DE CHEQUE,093062010023
412/03/201009306-2010-0239  COBRO DE FACTURAS,093062010023
"511/03/201009306-2010-0230  AUTORIZACIONES, LICENCIAS JUDICIALES",093062010023
"611/03/201009306-2010-0231  AUTORIZACIONES, LICENCIAS JUDICIALES",093062010023
711/03/201009306-2010-0232  PRESCRIPCIONES,093062010023
811/03/201009306-2010-0233  DINERO,093062010023
115/03/201009306-2010-0243  DIVORCIO LITIGIOSO,093062010024
215/03/201009306-2010-0244  OBLIGACIONES; ART. 423 CPC,093062010024
315/03/201009306-2010-0245  DINERO,093062010024
415/03/201009306-2010-0246  COBRO DE CHEQUE,093062010024
515/03/201009306-2010-0247  ACCION DE PROTECCION,093062010024
615/03/201009306-2010-0248  DIVORCIO POR MUTUO CONSENTIMIENTO,093062010024
715/03/201009306-2010-0249  CONFESIÓN JUDICIAL,093062010024
812/03/201009306-2010-0240  RECONOCIMIENTO DE DOCUMENTOS,093062010024
912/03/201009306-2010-0241  DIVORCIO POR MUTUO CONSENTIMIENTO,093062010024
117/03/201009306-2010-0257  INSOLVENCIA,093062010025
217/03/201009306-2010-0258  DINERO,093062010025
317/03/201009306-2010-0259  COBRO DE FACTURAS,093062010025
416/03/201009306-2010-0251  INVENTARIOS,093062010025
516/03/201009306-2010-0253  CONCURSO DE ACREEDORES,093062010025
616/03/201009306-2010-0254  DINERO,093062010025
716/03/201009306-2010-0256  DIVORCIO POR MUTUO CONSENTIMIENTO,093062010025
119/03/201009306-2010-0268  DIVORCIO POR MUTUO CONSENTIMIENTO,093062010026
218/03/201009306-2010-0264  DINERO,093062010026
317/03/201009306-2010-0260  SOLICITUD DE EMBARGO,093062010026
417/03/201009306-2010-0261  SOLICITUD DE EMBARGO,093062010026
517/03/201009306-2010-0263  DIVORCIO LITIGIOSO,093062010026
123/03/201009306-2010-0279  INSPECCIÓN JUDICIAL,093062010027
222/03/201009306-2010-0273  DINERO,093062010027
322/03/201009306-2010-0274  COBRO DE FACTURAS,093062010027
422/03/201009306-2010-0277  DAÑOS Y PERJUICIOS,093062010027
522/03/201009306-2010-0278  TUTELAS - CURADURIAS,093062010027
125/03/201009306-2010-0288  DAÑOS Y PERJUICIOS,093062010028
224/03/201009306-2010-0282  EXTINCIÓN DE PATRIMONIO FAMILIAR,093062010028
324/03/201009306-2010-0287  SOLICITUD DE EMBARGO,093062010028
423/03/201009306-2010-0284  POSESION EFECTIVA,093062010028
126/03/201009306-2010-0294  COBRO DE FACTURAS,093062010029
225/03/201009306-2010-0293  DINERO,093062010029
324/03/201009306-2010-0290  DINERO,093062010029
129/03/201009306-2010-0309  OBLIGACIONES; ART. 423 CPC,093062010030
226/03/201009306-2010-0306  LIQUIDACION DE LA SOCIEDAD CONYUGAL,093062010030
326/03/201009306-2010-0301  COBRO DE FACTURAS,093062010030
426/03/201009306-2010-0303  DIVORCIO LITIGIOSO,093062010030
525/03/201009306-2010-0300  DINERO,093062010030
131/03/201009306-2010-0310  SOLICITUD DE EMBARGO,093062010031
231/03/201009306-2010-0316  RECONOCIMIENTO DE FIRMA Y RÚBRICA,093062010031
330/03/201009306-2010-0315  DINERO,093062010031
430/03/201009306-2010-0318  DIVORCIO POR CAUSAL,093062010031
529/03/201009306-2010-0312  PRESCRIPCIONES,093062010031
629/03/201009306-2010-0313  SOLICITUD DE EMBARGO,093062010031
105/04/201009306-2010-0328  PRESCRIPCIÓN EXTINTIVA,093062010032
231/03/201009306-2010-0322  LICENCIA DE CORREDOR DE BIENES RAÍCES,093062010032
331/03/201009306-2010-0324  DINERO,093062010032
431/03/201009306-2010-0325  COBRO DE CHEQUE,093062010032
531/03/201009306-2010-0327  SOLICITUD DE EMBARGO,093062010032
101/04/201009306-2010-0331  INVENTARIOS,093062010033
106/04/201009306-2010-0340  COBRO DE FACTURAS,093062010034
206/04/201009306-2010-0346  SOLICITUD DE EMBARGO,093062010034
305/04/201009306-2010-0342  OBLIGACIONES; ART. 423 CPC,093062010034
405/04/201009306-2010-0343  OBLIGACIONES; ART. 423 CPC,093062010034
112/04/201009306-2010-0358  COBRO DE PAGARÉ A LA ORDEN,093062010035
208/04/201009306-2010-0356  DIVORCIO POR MUTUO CONSENTIMIENTO,093062010035
307/04/201009306-2010-0351  COBRO DE FACTURAS,093062010035
407/04/201009306-2010-0352  INVENTARIOS,093062010035
112/04/201009306-2010-0367  COBRO DE PAGARÉ A LA ORDEN,093062010036
209/04/201009306-2010-0363  DIVORCIO POR MUTUO CONSENTIMIENTO,093062010036
309/04/201009306-2010-0366  DIVORCIO POR MUTUO CONSENTIMIENTO,093062010036
408/04/201009306-2010-0360  OTROS,093062010036
114/04/201009306-2010-0375  COBRO DE OBLIGACIONES PROVENIENTES DE TARJETAS DE CRÉDITO,093062010037
