descripcion,causa
418/05/201009801-2010-0138  SUBJETIVO,098012010013
504/05/201009801-2010-0131  SUBJETIVO,098012010013
612/04/201009801-2010-0139  IMPUGNACION DE RESOLUCIONES,098012010013
725/02/201009801-2010-0135  IMPUGNACION DE RESOLUCIONES,098012010013
824/02/201009801-2010-0132  DESTITUCION,098012010013
924/02/201009801-2010-0134  SUBJETIVO,098012010013
1023/02/201009801-2010-0130  SUBJETIVO,098012010013
118/05/201009801-2010-0148  SUBJETIVO,098012010014
203/05/201009801-2010-0141  IMPUGNACION DE RESOLUCIONES,098012010014
302/03/201009801-2010-0149  OBJETIVO,098012010014
401/03/201009801-2010-0147  INDEMNIZACION DAÑOS Y PERJUICIOS,098012010014
526/02/201009801-2010-0140  IMPUGNACION DE RESOLUCIONES,098012010014
626/02/201009801-2010-0142  IMPUGNACION DE RESOLUCIONES,098012010014
726/02/201009801-2010-0143  DESTITUCION,098012010014
826/02/201009801-2010-0144  TERMINACION UNILATERAL,098012010014
926/02/201009801-2010-0145  DESTITUCION,098012010014
1026/02/201009801-2010-0146  SUBJETIVO,098012010014
118/05/201009801-2010-0151  SUBJETIVO,098012010015
203/05/201009801-2010-0154  IMPUGNACION DE RESOLUCIONES,098012010015
328/04/201009801-2010-0150  IMPUGNACION DE RESOLUCIONES,098012010015
426/04/201009801-2010-0152  SUBJETIVO,098012010015
505/03/201009801-2010-0158  SUBJETIVO,098012010015
605/03/201009801-2010-0159  SUBJETIVO,098012010015
704/03/201009801-2010-0157  SUPRESION PARTIDA,098012010015
803/03/201009801-2010-0156  RESOLUCION DE JUECES DE COACTIVA,098012010015
902/03/201009801-2010-0153  SUBJETIVO,098012010015
1002/03/201009801-2010-0155  SUBJETIVO,098012010015
108/05/201009801-2010-0161  DESTITUCION,098012010016
226/04/201009801-2010-0162  IMPUGNACION DE RESOLUCIONES,098012010016
326/04/201009801-2010-0163  SUBJETIVO,098012010016
419/04/201009801-2010-0165  IMPUGNACION DE RESOLUCIONES,098012010016
505/04/201009801-2010-0164  DESTITUCION,098012010016
609/03/201009801-2010-0168  SUBJETIVO,098012010016
709/03/201009801-2010-0169  SUBJETIVO,098012010016
808/03/201009801-2010-0166  IMPUGNACION DE RESOLUCIONES,098012010016
908/03/201009801-2010-0167  IMPUGNACION DE RESOLUCIONES,098012010016
114/06/201009801-2010-0178  SUBJETIVO,098012010017
203/05/201009801-2010-0172  SUBJETIVO,098012010017
303/05/201009801-2010-0177  DESTITUCION,098012010017
426/04/201009801-2010-0171  SUBJETIVO,098012010017
519/04/201009801-2010-0175  SUBJETIVO,098012010017
612/04/201009801-2010-0173  SUBJETIVO,098012010017
710/04/201009801-2010-0174  SUBJETIVO,098012010017
805/04/201009801-2010-0179  SUBJETIVO,098012010017
910/03/201009801-2010-0176  SUBJETIVO,098012010017
103/05/201009801-2010-0181  IMPUGNACION DE RESOLUCIONES,098012010018
203/05/201009801-2010-0182  SUBJETIVO,098012010018
303/05/201009801-2010-0189  SUBJETIVO,098012010018
426/04/201009801-2010-0184  SUBJETIVO,098012010018
517/04/201009801-2010-0187  SUBJETIVO,098012010018
617/04/201009801-2010-0188  DESTITUCION,098012010018
705/04/201009801-2010-0185  SUBJETIVO,098012010018
816/03/201009801-2010-0186  IMPUGNACION DE RESOLUCIONES,098012010018
915/03/201009801-2010-0183  IMPUGNACION DE RESOLUCIONES,098012010018
1012/03/201009801-2010-0180  DESTITUCION,098012010018
112/04/201009801-2010-0196  SUBJETIVO,098012010019
222/03/201009801-2010-0199  SUBJETIVO,098012010019
319/03/201009801-2010-0198  IMPUGNACION DE RESOLUCIONES,098012010019
418/03/201009801-2010-0190  EXCEPCIONES A LA COACTIVA,098012010019
518/03/201009801-2010-0193  SANCIONES ADMINISTRATIVAS,098012010019
618/03/201009801-2010-0195  SUBJETIVO,098012010019
701/01/201009801-2010-0191  SUBJETIVO,098012010019
801/01/201009801-2010-0192  PAGO DE VALORES,098012010019
901/01/201009801-2010-0194  DESTITUCION,098012010019
125/03/201009801-2010-0208  SUBJETIVO,098012010020
225/03/201009801-2010-0209  RESOLUCION DE JUECES DE COACTIVA,098012010020
324/03/201009801-2010-0206  SUBJETIVO,098012010020
423/03/201009801-2010-0201  SANCIONES ADMINISTRATIVAS,098012010020
523/03/201009801-2010-0203  SUBJETIVO,098012010020
623/03/201009801-2010-0204  SUBJETIVO,098012010020
723/03/201009801-2010-0205  SUBJETIVO,098012010020
822/03/201009801-2010-0200  SUBJETIVO,098012010020
901/01/201009801-2010-0202  REMOCION,098012010020
1001/01/201009801-2010-0207  IMPUGNACION DE RESOLUCIONES,098012010020
125/03/201009801-2010-0208  SUBJETIVO,098012010020
225/03/201009801-2010-0209  RESOLUCION DE JUECES DE COACTIVA,098012010020
324/03/201009801-2010-0206  SUBJETIVO,098012010020
423/03/201009801-2010-0201  SANCIONES ADMINISTRATIVAS,098012010020
523/03/201009801-2010-0203  SUBJETIVO,098012010020
623/03/201009801-2010-0204  SUBJETIVO,098012010020
723/03/201009801-2010-0205  SUBJETIVO,098012010020
822/03/201009801-2010-0200  SUBJETIVO,098012010020
901/01/201009801-2010-0202  REMOCION,098012010020
1001/01/201009801-2010-0207  IMPUGNACION DE RESOLUCIONES,098012010020
118/05/201009801-2010-0219  SUBJETIVO,098012010021
226/04/201009801-2010-0211  IMPUGNACION DE RESOLUCIONES,098012010021
326/04/201009801-2010-0214  SUBJETIVO,098012010021
429/03/201009801-2010-0212P SANCIONES ADMINISTRATIVAS,098012010021
529/03/201009801-2010-0217P SANCIONES ADMINISTRATIVAS,098012010021
629/03/201009801-2010-0218  SUBJETIVO,098012010021
729/03/201009801-2010-0219P SANCIONES ADMINISTRATIVAS,098012010021
828/03/201009801-2010-0216  IMPUGNACION DE RESOLUCIONES,098012010021
928/03/201009801-2010-0217  REMOCION,098012010021
1026/03/201009801-2010-0212  SUBJETIVO,098012010021
1126/03/201009801-2010-0213  SUBJETIVO,098012010021
1226/03/201009801-2010-0215  SUBJETIVO,098012010021
1325/03/201009801-2010-0210  IMPUGNACION DE RESOLUCIONES,098012010021
111/05/201009801-2010-0223  SUBJETIVO,098012010022
230/03/201009801-2010-0221  SUBJETIVO,098012010022
330/03/201009801-2010-0222  SANCIONES ADMINISTRATIVAS,098012010022
430/03/201009801-2010-0226  SUBJETIVO,098012010022
530/03/201009801-2010-0227  SUBJETIVO,098012010022
629/03/201009801-2010-0220  SUBJETIVO,098012010022
729/03/201009801-2010-0224  SANCIONES ADMINISTRATIVAS,098012010022
829/03/201009801-2010-0225  SANCIONES ADMINISTRATIVAS,098012010022
928/03/201009801-2010-0228  INDEMNIZACION DAÑOS Y PERJUICIOS,098012010022
1028/03/201009801-2010-0229  INDEMNIZACION DAÑOS Y PERJUICIOS,098012010022
101/06/201009801-2010-0231  SUBJETIVO,098012010023
218/05/201009801-2010-0235  SUBJETIVO,098012010023
315/05/201009801-2010-0238  INDEMNIZACION,098012010023
403/05/201009801-2010-0234  SUBJETIVO,098012010023
505/04/201009801-2010-0239  SUBJETIVO,098012010023
601/04/201009801-2010-0236  SUBJETIVO,098012010023
701/04/201009801-2010-0237  ANULACION DE ACTOS ADMINISTRATIVOS DE CARACTER GENERAL,098012010023
831/03/201009801-2010-0232  DESTITUCION,098012010023
928/03/201009801-2010-0230  DESTITUCION,098012010023
1001/03/201009801-2010-0233  SUBJETIVO,098012010023
109/04/201009801-2010-0244  IMPUGNACION DE RESOLUCIONES,098012010024
209/04/201009801-2010-0245  IMPUGNACION DE RESOLUCIONES,098012010024
309/04/201009801-2010-0246  SUBJETIVO,098012010024
409/04/201009801-2010-0247  SUBJETIVO,098012010024
509/04/201009801-2010-0248  SUBJETIVO,098012010024
609/04/201009801-2010-0249  SUBJETIVO,098012010024
707/04/201009801-2010-0243  SUBJETIVO,098012010024
806/04/201009801-2010-0242  SUBJETIVO,098012010024
905/04/201009801-2010-0240  SUBJETIVO,098012010024
1001/01/201009801-2010-0241  RECUSACION,098012010024
122/06/201009801-2010-0259  SUBJETIVO,098012010025
209/04/201009801-2010-0250  SUBJETIVO,098012010025
309/04/201009801-2010-0251  SUBJETIVO,098012010025
409/04/201009801-2010-0252  SUBJETIVO,098012010025
509/04/201009801-2010-0253  SUBJETIVO,098012010025
609/04/201009801-2010-0254  SUBJETIVO,098012010025
709/04/201009801-2010-0255  SUBJETIVO,098012010025
809/04/201009801-2010-0256  SUBJETIVO,098012010025
909/04/201009801-2010-0257  SUBJETIVO,098012010025
1009/04/201009801-2010-0258  SUBJETIVO,098012010025
128/06/201009801-2010-0264  SUBJETIVO,098012010026
208/06/201009801-2010-0266  SUBJETIVO,098012010026
313/04/201009801-2010-0267  DESTITUCION,098012010026
413/04/201009801-2010-0268  SUBJETIVO,098012010026
513/04/201009801-2010-0269  SUBJETIVO,098012010026
612/04/201009801-2010-0260  IMPUGNACION DE RESOLUCIONES,098012010026
712/04/201009801-2010-0261  IMPUGNACION DE RESOLUCIONES,098012010026
812/04/201009801-2010-0262  IMPUGNACION DE RESOLUCIONES,098012010026
912/04/201009801-2010-0263  SUBJETIVO,098012010026
1029/03/201009801-2010-0268P PAGO DE VALORES,098012010026
106/07/201009801-2010-0276  VERBAL SUMARIO,098012010027
219/04/201009801-2010-0278  SUBJETIVO,098012010027
319/04/201009801-2010-0279  SUBJETIVO,098012010027
416/04/201009801-2010-0275  SUBJETIVO,098012010027
515/04/201009801-2010-0272  SUBJETIVO,098012010027
615/04/201009801-2010-0273  SUBJETIVO,098012010027
714/04/201009801-2010-0270  SUBJETIVO,098012010027
814/04/201009801-2010-0271  IMPUGNACION DE RESOLUCIONES,098012010027
929/03/201009801-2010-0274  SUBJETIVO,098012010027
1029/03/201009801-2010-0277  SUSPENSION DE FUNCIONES,098012010027
108/06/201009801-2010-0280  ADMINISTRATIVO,098012010028
201/06/201009801-2010-0285  DESTITUCION,098012010028
323/04/201009801-2010-0289  SUBJETIVO,098012010028
422/04/201009801-2010-0288  SILENCIO ADMINISTRATIVO,098012010028
521/04/201009801-2010-0284  SUBJETIVO,098012010028
621/04/201009801-2010-0286  DESTITUCION,098012010028
721/04/201009801-2010-0287  ANULACION DE ACTOS ADMINISTRATIVOS DE CARACTER GENERAL,098012010028
819/04/201009801-2010-0281  SUBJETIVO,098012010028
919/04/201009801-2010-0282  SUBJETIVO,098012010028
1020/03/201009801-2010-0283  SANCIONES ADMINISTRATIVAS,098012010028
126/05/201009801-2010-0291  REMOCION,098012010029
229/04/201009801-2010-0299  SUPRESION PARTIDA,098012010029
328/04/201009801-2010-0296  SUBJETIVO,098012010029
428/04/201009801-2010-0297  SUBJETIVO,098012010029
527/04/201009801-2010-0294  IMPUGNACION DE RESOLUCIONES,098012010029
627/04/201009801-2010-0295  SUBJETIVO,098012010029
726/04/201009801-2010-0293  SUBJETIVO,098012010029
823/04/201009801-2010-0290  SUBJETIVO,098012010029
926/03/201009801-2010-0292  SUBJETIVO,098012010029
121/06/201009801-2010-0303  PAGO DE VALORES,098012010030
229/05/201009801-2010-0301  SUBJETIVO,098012010030
304/05/201009801-2010-0308  IMPUGNACION DE RESOLUCIONES,098012010030
403/05/201009801-2010-0306  SUBJETIVO,098012010030
530/04/201009801-2010-0304  SUBJETIVO,098012010030
630/04/201009801-2010-0305  SUBJETIVO,098012010030
728/04/201009801-2010-0300  IMPUGNACION DE RESOLUCIONES,098012010030
828/04/201009801-2010-0302  DESTITUCION,098012010030
904/03/201009801-2010-0309  SANCIONES ADMINISTRATIVAS,098012010030
1001/01/201009801-2010-0307  DESTITUCION,098012010030
106/05/201009801-2010-0316  SUBJETIVO,098012010031
206/05/201009801-2010-0317  SUBJETIVO,098012010031
306/05/201009801-2010-0318  INDEMNIZACION,098012010031
406/05/201009801-2010-0319  SUBJETIVO,098012010031
505/05/201009801-2010-0310  SUBJETIVO,098012010031
605/05/201009801-2010-0311  SUSPENSION DE FUNCIONES,098012010031
705/05/201009801-2010-0312  DESTITUCION,098012010031
805/05/201009801-2010-0313  DESTITUCION,098012010031
905/05/201009801-2010-0314  SUBJETIVO,098012010031
1005/03/201009801-2010-0315  INCUMPLIMIENTO DE CONTRATO POR PARTE DEL ESTADO,098012010031
121/06/201009801-2010-0323  IMPUGNACION DE RESOLUCIONES,098012010032
207/05/201009801-2010-0324  IMPUGNACION DE RESOLUCIONES,098012010032
307/05/201009801-2010-0325  IMPUGNACION DE RESOLUCIONES,098012010032
407/05/201009801-2010-0326  SUBJETIVO,098012010032
507/05/201009801-2010-0327  SUBJETIVO,098012010032
607/05/201009801-2010-0328  SUBJETIVO,098012010032
707/05/201009801-2010-0329  SUBJETIVO,098012010032
806/05/201009801-2010-0320  INDEMNIZACION DAÑOS Y PERJUICIOS,098012010032
906/05/201009801-2010-0322  SUBJETIVO,098012010032
1001/01/201009801-2010-0321  ANULACION DE ACTOS ADMINISTRATIVOS DE CARACTER GENERAL,098012010032
107/05/201009801-2010-0330  SUBJETIVO,098012010033
207/05/201009801-2010-0331  SUBJETIVO,098012010033
307/05/201009801-2010-0332  SUBJETIVO,098012010033
407/05/201009801-2010-0333  SUBJETIVO,098012010033
507/05/201009801-2010-0334  SUBJETIVO,098012010033
607/05/201009801-2010-0335  SUBJETIVO,098012010033
707/05/201009801-2010-0336  SUBJETIVO,098012010033
807/05/201009801-2010-0337  SUBJETIVO,098012010033
907/05/201009801-2010-0338  SUBJETIVO,098012010033
1007/05/201009801-2010-0339  SUBJETIVO,098012010033
106/07/201009801-2010-0345  ADMINISTRATIVO,098012010034
214/05/201009801-2010-0346  RESOLUCIONES FIRMES DE LA CONTRALORIA GENERAL,098012010034
314/05/201009801-2010-0347  SUBJETIVO,098012010034
414/05/201009801-2010-0348  IMPUGNACION DE RESOLUCIONES,098012010034
514/05/201009801-2010-0349  SUBJETIVO,098012010034
611/05/201009801-2010-0343  SUBJETIVO,098012010034
711/05/201009801-2010-0344  SUBJETIVO,098012010034
810/05/201009801-2010-0341  TERMINACION UNILATERAL DE CONTRATO,098012010034
910/05/201009801-2010-0342  SUBJETIVO,098012010034
1007/05/201009801-2010-0340  SUBJETIVO,098012010034
114/06/201009801-2010-0353  SUBJETIVO,098012010035
219/05/201009801-2010-0356  TERMINACION UNILATERAL DE CONTRATO,098012010035
319/05/201009801-2010-0357  DESTITUCION,098012010035
419/05/201009801-2010-0358  IMPUGNACION DE RESOLUCIONES,098012010035
519/05/201009801-2010-0359  SUBJETIVO,098012010035
618/05/201009801-2010-0354  SUBJETIVO,098012010035
717/05/201009801-2010-0350  DESTITUCION,098012010035
817/05/201009801-2010-0352  SUBJETIVO,098012010035
917/05/201009801-2010-0355  SUBJETIVO,098012010035
1029/03/201009801-2010-0351  DESTITUCION,098012010035
125/05/201009801-2010-0369  PAGO DE VALORES,098012010036
221/05/201009801-2010-0361  INDEMNIZACION DAÑOS Y PERJUICIOS,098012010036
321/05/201009801-2010-0363  SUBJETIVO,098012010036
421/05/201009801-2010-0364  RESOLUCION DE JUECES DE COACTIVA,098012010036
521/05/201009801-2010-0365  RESOLUCIONES FIRMES DE LA CONTRALORIA GENERAL,098012010036
621/05/201009801-2010-0366  REMOCION,098012010036
720/05/201009801-2010-0360  SUBJETIVO,098012010036
829/03/201009801-2010-0362  SUBJETIVO,098012010036
929/03/201009801-2010-0367  SUBJETIVO,098012010036
1029/03/201009801-2010-0367P SANCIONES ADMINISTRATIVAS,098012010036
1129/03/201009801-2010-0368  SUBJETIVO,098012010036
128/05/201009801-2010-0378  SUBJETIVO,098012010037
227/05/201009801-2010-0374  SUBJETIVO,098012010037
327/05/201009801-2010-0375  SUBJETIVO,098012010037
426/05/201009801-2010-0371  SUBJETIVO,098012010037
526/05/201009801-2010-0372  SUBJETIVO,098012010037
629/03/201009801-2010-0370  SUBJETIVO,098012010037
729/03/201009801-2010-0373  SUBJETIVO,098012010037
829/03/201009801-2010-0376  SUBJETIVO,098012010037
929/03/201009801-2010-0377  SANCIONES ADMINISTRATIVAS,098012010037
1029/03/201009801-2010-0379  SANCIONES ADMINISTRATIVAS,098012010037
128/06/201009801-2010-0387  EJECUCION DE SILENCIO ADMINISTRATIVO,098012010038
228/06/201009801-2010-0389  SUBJETIVO,098012010038
302/06/201009801-2010-0383  IMPUGNACION DE RESOLUCIONES,098012010038
402/06/201009801-2010-0384  IMPUGNACION DE RESOLUCIONES,098012010038
502/06/201009801-2010-0385  SUBJETIVO,098012010038
601/06/201009801-2010-0380  SUBJETIVO,098012010038
701/06/201009801-2010-0381  SUBJETIVO,098012010038
829/03/201009801-2010-0382  SUBJETIVO,098012010038
929/03/201009801-2010-0386  SUBJETIVO,098012010038
1029/03/201009801-2010-0388  ANULACION DE ACTOS ADMINSITRATIVOS POR PARTE DEL ESTADO,098012010038
1129/03/201009801-2010-0388P ANULACION DE ACTOS ADMINSITRATIVOS POR PARTE DEL ESTADO,098012010038
1229/03/201009801-2010-0389P ANULACION DE ACTOS ADMINSITRATIVOS POR PARTE DEL ESTADO,098012010038
106/07/201009801-2010-0398  SUBJETIVO,098012010039
216/06/201009801-2010-0396  SUBJETIVO,098012010039
314/06/201009801-2010-0399  SUBJETIVO,098012010039
410/06/201009801-2010-0397  SUBJETIVO,098012010039
509/06/201009801-2010-0391  DESTITUCION,098012010039
609/06/201009801-2010-0392  SUBJETIVO,098012010039
709/06/201009801-2010-0393  SUBJETIVO,098012010039
809/06/201009801-2010-0394  SUBJETIVO,098012010039
909/06/201009801-2010-0395  DESTITUCION,098012010039
1008/06/201009801-2010-0390  IMPUGNACION DE RESOLUCIONES,098012010039
1129/03/201009801-2010-0390P ANULACION DE ACTOS ADMINSITRATIVOS POR PARTE DEL ESTADO,098012010039
1229/03/201009801-2010-0391P ANULACION DE ACTOS ADMINSITRATIVOS POR PARTE DEL ESTADO,098012010039
1329/03/201009801-2010-0392E ANULACION DE ACTOS ADMINSITRATIVOS POR PARTE DEL ESTADO,098012010039
1429/03/201009801-2010-0392P ANULACION DE ACTOS ADMINSITRATIVOS POR PARTE DEL ESTADO,098012010039
1529/03/201009801-2010-0394P SUBJETIVO,098012010039
1629/03/201009801-2010-0395E ANULACION DE ACTOS ADMINSITRATIVOS POR PARTE DEL ESTADO,098012010039
1729/03/201009801-2010-0395P ANULACION DE ACTOS ADMINSITRATIVOS POR PARTE DEL ESTADO,098012010039
1829/03/201009801-2010-0396E ANULACION DE ACTOS ADMINSITRATIVOS POR PARTE DEL ESTADO,098012010039
1929/03/201009801-2010-0396P ANULACION DE ACTOS ADMINSITRATIVOS POR PARTE DEL ESTADO,098012010039
2029/03/201009801-2010-0398P ANULACION DE ACTOS ADMINSITRATIVOS POR PARTE DEL ESTADO,098012010039
2129/03/201009801-2010-0399P SUBJETIVO,098012010039
115/06/201009801-2010-0408  SUBJETIVO,098012010040
215/06/201009801-2010-0409  SUBJETIVO,098012010040
314/06/201009801-2010-0400  MULTAS,098012010040
414/06/201009801-2010-0401  SUBJETIVO,098012010040
514/06/201009801-2010-0402  SUBJETIVO,098012010040
