descripcion,causa
1129/10/201409210-2014-0030  DECLARACIÓN JUDICIAL DE PATERNIDAD,092102014003
1229/10/201409210-2014-0031  ALIMENTOS,092102014003
1329/10/201409210-2014-0032  TUTELA O CURADURÍA,092102014003
1429/10/201409210-2014-0033  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092102014003
1529/10/201409210-2014-0034  ALIMENTOS,092102014003
1629/10/201409210-2014-0035  CONSIGNACIÓN VOLUNTARIA DE ALIMENTOS,092102014003
1729/10/201409210-2014-0036  DIVORCIO POR MUTUO CONSENTIMIENTO,092102014003
1829/10/201409210-2014-0037  CONSIGNACIÓN VOLUNTARIA DE ALIMENTOS,092102014003
1929/10/201409210-2014-0038  DIVORCIO POR MUTUO CONSENTIMIENTO,092102014003
2029/10/201409210-2014-0039  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092102014003
102/12/201409210-2014-0048G DEPRECATORIO,092102014004
202/12/201409210-2014-0049G DEPRECATORIO,092102014004
328/11/201409210-2014-0046G DEPRECATORIO,092102014004
428/11/201409210-2014-0047G DEPRECATORIO,092102014004
527/11/201409210-2014-0043G DEPRECATORIO,092102014004
627/11/201409210-2014-0044G DEPRECATORIO,092102014004
727/11/201409210-2014-0045G DEPRECATORIO,092102014004
826/11/201409210-2014-0040G DEPRECATORIO,092102014004
926/11/201409210-2014-0041G DEPRECATORIO,092102014004
1026/11/201409210-2014-0042G DEPRECATORIO,092102014004
1130/10/201409210-2014-0044  ALIMENTOS,092102014004
1230/10/201409210-2014-0045  DIVORCIO POR MUTUO CONSENTIMIENTO,092102014004
1330/10/201409210-2014-0046  CONSIGNACIÓN VOLUNTARIA DE ALIMENTOS,092102014004
1430/10/201409210-2014-0047  DIVORCIO POR MUTUO CONSENTIMIENTO,092102014004
1530/10/201409210-2014-0048  ALIMENTOS,092102014004
1630/10/201409210-2014-0049  ALIMENTOS,092102014004
1729/10/201409210-2014-0040  ALIMENTOS,092102014004
1829/10/201409210-2014-0041  ALIMENTOS,092102014004
1929/10/201409210-2014-0042  ALIMENTOS,092102014004
2029/10/201409210-2014-0043  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092102014004
108/12/201409210-2014-0058G DEPRECATORIO,092102014005
208/12/201409210-2014-0059G DEPRECATORIO,092102014005
305/12/201409210-2014-0057G DEPRECATORIO,092102014005
404/12/201409210-2014-0053G DEPRECATORIO,092102014005
504/12/201409210-2014-0054G DEPRECATORIO,092102014005
604/12/201409210-2014-0055G DEPRECATORIO,092102014005
704/12/201409210-2014-0056G DEPRECATORIO,092102014005
803/12/201409210-2014-0050G DEPRECATORIO,092102014005
903/12/201409210-2014-0051G DEPRECATORIO,092102014005
1003/12/201409210-2014-0052G DEPRECATORIO,092102014005
1131/10/201409210-2014-0053  ALIMENTOS,092102014005
1231/10/201409210-2014-0054  ALIMENTOS,092102014005
1331/10/201409210-2014-0055  ALIMENTOS,092102014005
1431/10/201409210-2014-0056  RÉGIMEN DE VISITAS,092102014005
1531/10/201409210-2014-0057  ABANDONO DEL HOGAR,092102014005
1631/10/201409210-2014-0058  ALIMENTOS,092102014005
1730/10/201409210-2014-0050  ALIMENTOS,092102014005
1830/10/201409210-2014-0051  ALIMENTOS,092102014005
1930/10/201409210-2014-0052  CONSIGNACIÓN VOLUNTARIA DE ALIMENTOS,092102014005
116/12/201409210-2014-0069G DEPRECATORIO,092102014006
215/12/201409210-2014-0068G DEPRECATORIO,092102014006
312/12/201409210-2014-0066G DEPRECATORIO,092102014006
412/12/201409210-2014-0067G DEPRECATORIO,092102014006
511/12/201409210-2014-0063G DEPRECATORIO,092102014006
611/12/201409210-2014-0064G DEPRECATORIO,092102014006
711/12/201409210-2014-0065G DEPRECATORIO,092102014006
810/12/201409210-2014-0062G DEPRECATORIO,092102014006
909/12/201409210-2014-0060G DEPRECATORIO,092102014006
1009/12/201409210-2014-0061G DEPRECATORIO,092102014006
1104/11/201409210-2014-0065  ALIMENTOS,092102014006
1204/11/201409210-2014-0066  DIVORCIO POR CAUSAL,092102014006
1304/11/201409210-2014-0067  ALIMENTOS,092102014006
1404/11/201409210-2014-0068  ALIMENTOS,092102014006
1504/11/201409210-2014-0069  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092102014006
1631/10/201409210-2014-0061  JUICIO DE INVENTARIO,092102014006
1731/10/201409210-2014-0062  ALIMENTOS,092102014006
122/12/201409210-2014-0079G DEPRECATORIO,092102014007
219/12/201409210-2014-0076G DEPRECATORIO,092102014007
319/12/201409210-2014-0077G DEPRECATORIO,092102014007
419/12/201409210-2014-0078G DEPRECATORIO,092102014007
518/12/201409210-2014-0074G DEPRECATORIO,092102014007
618/12/201409210-2014-0075G DEPRECATORIO,092102014007
717/12/201409210-2014-0070G DEPRECATORIO,092102014007
817/12/201409210-2014-0071G DEPRECATORIO,092102014007
917/12/201409210-2014-0072G DEPRECATORIO,092102014007
1017/12/201409210-2014-0073G DEPRECATORIO,092102014007
1104/11/201409210-2014-0070  ALIMENTOS,092102014007
1204/11/201409210-2014-0071  DIVORCIO POR CAUSAL,092102014007
1304/11/201409210-2014-0072  TUTELA O CURADURÍA,092102014007
1404/11/201409210-2014-0073  DIVORCIO POR CAUSAL,092102014007
1504/11/201409210-2014-0074  ALIMENTOS,092102014007
1604/11/201409210-2014-0075  ABANDONO DEL HOGAR,092102014007
1704/11/201409210-2014-0076  ALIMENTOS,092102014007
1804/11/201409210-2014-0077  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092102014007
1904/11/201409210-2014-0078  ALIMENTOS,092102014007
2004/11/201409210-2014-0079  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092102014007
129/12/201409210-2014-0083G DEPRECATORIO,092102014008
229/12/201409210-2014-0084G DEPRECATORIO,092102014008
329/12/201409210-2014-0085G DEPRECATORIO,092102014008
424/12/201409210-2014-0081G DEPRECATORIO,092102014008
524/12/201409210-2014-0082G DEPRECATORIO,092102014008
623/12/201409210-2014-0080G DEPRECATORIO,092102014008
705/11/201409210-2014-0080  TENENCIA,092102014008
805/11/201409210-2014-0081  ALIMENTOS,092102014008
905/11/201409210-2014-0082  CONSIGNACIÓN VOLUNTARIA DE ALIMENTOS,092102014008
1005/11/201409210-2014-0083  DIVORCIO POR CAUSAL,092102014008
1105/11/201409210-2014-0084  ALIMENTOS,092102014008
1205/11/201409210-2014-0085  ALIMENTOS,092102014008
1305/11/201409210-2014-0086  ALIMENTOS CONGRUOS,092102014008
1405/11/201409210-2014-0087  ALIMENTOS,092102014008
1505/11/201409210-2014-0088  ALIMENTOS,092102014008
1605/11/201409210-2014-0089  ALIMENTOS,092102014008
106/11/201409210-2014-0093  ALIMENTOS,092102014009
206/11/201409210-2014-0094  ALIMENTOS,092102014009
306/11/201409210-2014-0095  DIVORCIO POR MUTUO CONSENTIMIENTO,092102014009
406/11/201409210-2014-0096  ABANDONO DEL HOGAR,092102014009
506/11/201409210-2014-0097  ALIMENTOS CONGRUOS,092102014009
606/11/201409210-2014-0098  ALIMENTOS,092102014009
706/11/201409210-2014-0099  ABANDONO DEL HOGAR,092102014009
805/11/201409210-2014-0090  ALIMENTOS,092102014009
905/11/201409210-2014-0091  ALIMENTOS,092102014009
1005/11/201409210-2014-0092  CONSIGNACIÓN VOLUNTARIA DE ALIMENTOS,092102014009
106/11/201409210-2014-0093  ALIMENTOS,092102014009
206/11/201409210-2014-0094  ALIMENTOS,092102014009
306/11/201409210-2014-0095  DIVORCIO POR MUTUO CONSENTIMIENTO,092102014009
406/11/201409210-2014-0096  ABANDONO DEL HOGAR,092102014009
506/11/201409210-2014-0097  ALIMENTOS CONGRUOS,092102014009
606/11/201409210-2014-0098  ALIMENTOS,092102014009
706/11/201409210-2014-0099  ABANDONO DEL HOGAR,092102014009
805/11/201409210-2014-0090  ALIMENTOS,092102014009
905/11/201409210-2014-0091  ALIMENTOS,092102014009
1005/11/201409210-2014-0092  CONSIGNACIÓN VOLUNTARIA DE ALIMENTOS,092102014009
107/11/201409210-2014-0106  CONSIGNACIÓN VOLUNTARIA DE ALIMENTOS,092102014010
207/11/201409210-2014-0107  ALIMENTOS,092102014010
307/11/201409210-2014-0108  ALIMENTOS,092102014010
407/11/201409210-2014-0109  ALIMENTOS,092102014010
506/11/201409210-2014-0100  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092102014010
606/11/201409210-2014-0101  ALIMENTOS,092102014010
706/11/201409210-2014-0103  ALIMENTOS A MUJER EMBARAZADA,092102014010
806/11/201409210-2014-0104  TENENCIA,092102014010
906/11/201409210-2014-0105  ALIMENTOS A MUJER EMBARAZADA,092102014010
110/11/201409210-2014-0115  DIVORCIO POR MUTUO CONSENTIMIENTO,092102014011
210/11/201409210-2014-0116  DIVORCIO POR CAUSAL,092102014011
310/11/201409210-2014-0117  IMPUGNACIÓN DE PATERNIDAD,092102014011
410/11/201409210-2014-0118  ALIMENTOS,092102014011
510/11/201409210-2014-0119  ALIMENTOS,092102014011
607/11/201409210-2014-0110  ALIMENTOS,092102014011
707/11/201409210-2014-0111  ALIMENTOS,092102014011
807/11/201409210-2014-0112  DIVORCIO POR CAUSAL,092102014011
907/11/201409210-2014-0114  ABANDONO DEL HOGAR,092102014011
111/11/201409210-2014-0126  ALIMENTOS,092102014012
211/11/201409210-2014-0127  ALIMENTOS CONGRUOS,092102014012
311/11/201409210-2014-0128  DIVORCIO POR MUTUO CONSENTIMIENTO,092102014012
411/11/201409210-2014-0129  DIVORCIO POR CAUSAL,092102014012
510/11/201409210-2014-0120  ALIMENTOS,092102014012
610/11/201409210-2014-0121  DIVORCIO POR MUTUO CONSENTIMIENTO,092102014012
710/11/201409210-2014-0122  ALIMENTOS,092102014012
810/11/201409210-2014-0123  ALIMENTOS,092102014012
910/11/201409210-2014-0124  ALIMENTOS,092102014012
1010/11/201409210-2014-0125  ALIMENTOS,092102014012
112/11/201409210-2014-0139  ALIMENTOS,092102014013
211/11/201409210-2014-0130  ALIMENTOS,092102014013
311/11/201409210-2014-0131  ALIMENTOS,092102014013
411/11/201409210-2014-0132  ALIMENTOS,092102014013
511/11/201409210-2014-0133  ALIMENTOS,092102014013
611/11/201409210-2014-0134  ALIMENTOS,092102014013
711/11/201409210-2014-0135  ALIMENTOS,092102014013
811/11/201409210-2014-0136  CONSIGNACIÓN VOLUNTARIA DE ALIMENTOS,092102014013
911/11/201409210-2014-0137  DIVORCIO POR MUTUO CONSENTIMIENTO,092102014013
1011/11/201409210-2014-0138  DIVORCIO POR CAUSAL,092102014013
112/11/201409210-2014-0140  ALIMENTOS,092102014014
212/11/201409210-2014-0141  ALIMENTOS,092102014014
312/11/201409210-2014-0142  ABANDONO DEL HOGAR,092102014014
412/11/201409210-2014-0143  ALIMENTOS A MUJER EMBARAZADA,092102014014
512/11/201409210-2014-0144  TUTELA O CURADURÍA,092102014014
612/11/201409210-2014-0145  TUTELA O CURADURÍA,092102014014
712/11/201409210-2014-0146  DIVORCIO POR CAUSAL,092102014014
812/11/201409210-2014-0147  ALIMENTOS,092102014014
912/11/201409210-2014-0148  ABANDONO DEL HOGAR,092102014014
1012/11/201409210-2014-0149  DIVORCIO POR CAUSAL,092102014014
113/11/201409210-2014-0155  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092102014015
213/11/201409210-2014-0156  DIVORCIO POR CAUSAL,092102014015
313/11/201409210-2014-0157  ALIMENTOS CONGRUOS,092102014015
413/11/201409210-2014-0158  DIVORCIO POR CAUSAL,092102014015
513/11/201409210-2014-0159  IMPUGNACIÓN DE PATERNIDAD,092102014015
612/11/201409210-2014-0150  DIVORCIO POR CAUSAL,092102014015
712/11/201409210-2014-0151  ABANDONO DEL HOGAR,092102014015
812/11/201409210-2014-0152  CONSIGNACIÓN VOLUNTARIA DE ALIMENTOS,092102014015
912/11/201409210-2014-0153  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092102014015
1012/11/201409210-2014-0154  ALIMENTOS,092102014015
114/11/201409210-2014-0164  ALIMENTOS,092102014016
214/11/201409210-2014-0165  DIVORCIO POR CAUSAL,092102014016
314/11/201409210-2014-0166  ALIMENTOS,092102014016
414/11/201409210-2014-0167  CONSIGNACIÓN VOLUNTARIA DE ALIMENTOS,092102014016
514/11/201409210-2014-0168  ALIMENTOS,092102014016
614/11/201409210-2014-0169  ALIMENTOS,092102014016
713/11/201409210-2014-0160  ALIMENTOS,092102014016
813/11/201409210-2014-0161  ALIMENTOS,092102014016
913/11/201409210-2014-0162  RÉGIMEN DE VISITAS,092102014016
1013/11/201409210-2014-0163  ALIMENTOS,092102014016
117/11/201409210-2014-0178  ALIMENTOS,092102014017
217/11/201409210-2014-0179  ALIMENTOS,092102014017
314/11/201409210-2014-0170  ALIMENTOS,092102014017
414/11/201409210-2014-0171  DIVORCIO POR CAUSAL,092102014017
514/11/201409210-2014-0172  DIVORCIO POR MUTUO CONSENTIMIENTO,092102014017
614/11/201409210-2014-0173  RECUSACIÓN,092102014017
714/11/201409210-2014-0174  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092102014017
814/11/201409210-2014-0175  DIVORCIO POR MUTUO CONSENTIMIENTO,092102014017
914/11/201409210-2014-0176  ALIMENTOS,092102014017
1014/11/201409210-2014-0177  DIVORCIO POR CAUSAL,092102014017
118/11/201409210-2014-0186  ALIMENTOS,092102014018
218/11/201409210-2014-0187  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092102014018
318/11/201409210-2014-0188  ABANDONO DEL HOGAR,092102014018
418/11/201409210-2014-0189  DIVORCIO POR MUTUO CONSENTIMIENTO,092102014018
517/11/201409210-2014-0180  TUTELA O CURADURÍA,092102014018
617/11/201409210-2014-0181  ALIMENTOS,092102014018
717/11/201409210-2014-0182  ABANDONO DEL HOGAR,092102014018
817/11/201409210-2014-0183  ALIMENTOS,092102014018
917/11/201409210-2014-0184  ALIMENTOS,092102014018
1017/11/201409210-2014-0185  ALIMENTOS,092102014018
119/11/201409210-2014-0199  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092102014019
218/11/201409210-2014-0190  CONSIGNACIÓN VOLUNTARIA DE ALIMENTOS,092102014019
318/11/201409210-2014-0191  ABANDONO DEL HOGAR,092102014019
418/11/201409210-2014-0192  DIVORCIO POR MUTUO CONSENTIMIENTO,092102014019
518/11/201409210-2014-0193  ALIMENTOS,092102014019
618/11/201409210-2014-0194  ALIMENTOS,092102014019
718/11/201409210-2014-0195  ABANDONO DEL HOGAR,092102014019
818/11/201409210-2014-0196  ACCIÓN DE PROTECCIÓN,092102014019
918/11/201409210-2014-0197  IMPUGNACIÓN DE PATERNIDAD,092102014019
1018/11/201409210-2014-0198  ALIMENTOS,092102014019
120/11/201409210-2014-0206  ALIMENTOS,092102014020
220/11/201409210-2014-0208  DIVORCIO POR CAUSAL,092102014020
320/11/201409210-2014-0209  ABANDONO DEL HOGAR,092102014020
419/11/201409210-2014-0200  ALIMENTOS,092102014020
519/11/201409210-2014-0201  ALIMENTOS,092102014020
619/11/201409210-2014-0202  DIVORCIO POR CAUSAL,092102014020
719/11/201409210-2014-0203  ALIMENTOS,092102014020
819/11/201409210-2014-0204  DECLARACIÓN JUDICIAL DE PATERNIDAD,092102014020
121/11/201409210-2014-0213  ALIMENTOS,092102014021
221/11/201409210-2014-0214  DIVORCIO POR CAUSAL,092102014021
321/11/201409210-2014-0215  ALIMENTOS CONGRUOS,092102014021
421/11/201409210-2014-0216  TUTELA O CURADURÍA,092102014021
521/11/201409210-2014-0217  TUTELA O CURADURÍA,092102014021
621/11/201409210-2014-0218  TUTELA O CURADURÍA,092102014021
721/11/201409210-2014-0219  ABANDONO DEL HOGAR,092102014021
820/11/201409210-2014-0210  RÉGIMEN DE VISITAS,092102014021
920/11/201409210-2014-0211  AUTORIZACIÓN DE VENTA DE BIEN DE MENOR,092102014021
1020/11/201409210-2014-0212  ALIMENTOS,092102014021
124/11/201409210-2014-0225  ALIMENTOS,092102014022
224/11/201409210-2014-0226  ABANDONO DEL HOGAR,092102014022
324/11/201409210-2014-0227  ABANDONO DEL HOGAR,092102014022
424/11/201409210-2014-0228  ALIMENTOS,092102014022
524/11/201409210-2014-0229  ABANDONO DEL HOGAR,092102014022
621/11/201409210-2014-0220  ALIMENTOS,092102014022
721/11/201409210-2014-0221  CONSIGNACIÓN VOLUNTARIA DE ALIMENTOS,092102014022
821/11/201409210-2014-0222  DISOLUCIÓN DE LA SOCIEDAD CONYUGAL,092102014022
921/11/201409210-2014-0223  ALIMENTOS,092102014022
1021/11/201409210-2014-0224  ALIMENTOS,092102014022
125/11/201409210-2014-0238  ALIMENTOS,092102014023
225/11/201409210-2014-0239  ALIMENTOS,092102014023
324/11/201409210-2014-0230  ALIMENTOS,092102014023
424/11/201409210-2014-0231  ALIMENTOS,092102014023
524/11/201409210-2014-0232  ALIMENTOS,092102014023
624/11/201409210-2014-0233  ALIMENTOS CONGRUOS,092102014023
724/11/201409210-2014-0234  ALIMENTOS,092102014023
824/11/201409210-2014-0235  ABANDONO DEL HOGAR,092102014023
924/11/201409210-2014-0236  ABANDONO DEL HOGAR,092102014023
1024/11/201409210-2014-0237  TUTELA O CURADURÍA,092102014023
125/11/201409210-2014-0240  ALIMENTOS CONGRUOS,092102014024
225/11/201409210-2014-0241  CONSIGNACIÓN VOLUNTARIA DE ALIMENTOS,092102014024
325/11/201409210-2014-0242  DIVORCIO POR CAUSAL,092102014024
425/11/201409210-2014-0243  ALIMENTOS,092102014024
525/11/201409210-2014-0244  ALIMENTOS,092102014024
625/11/201409210-2014-0245  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092102014024
725/11/201409210-2014-0246  TUTELA O CURADURÍA,092102014024
825/11/201409210-2014-0247  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092102014024
925/11/201409210-2014-0248  ALIMENTOS,092102014024
1025/11/201409210-2014-0249  DIVORCIO POR CAUSAL,092102014024
125/11/201409210-2014-0250  ALIMENTOS,092102014025
225/11/201409210-2014-0251  ALIMENTOS A MUJER EMBARAZADA,092102014025
325/11/201409210-2014-0252  ALIMENTOS,092102014025
425/11/201409210-2014-0253  CONSIGNACIÓN VOLUNTARIA DE ALIMENTOS,092102014025
525/11/201409210-2014-0254  ALIMENTOS,092102014025
625/11/201409210-2014-0255  ALIMENTOS,092102014025
725/11/201409210-2014-0258  ALIMENTOS,092102014025
825/11/201409210-2014-0259  ABANDONO DEL HOGAR,092102014025
126/11/201409210-2014-0261  ALIMENTOS,092102014026
226/11/201409210-2014-0262  ABANDONO DEL HOGAR,092102014026
326/11/201409210-2014-0263  RÉGIMEN DE VISITAS,092102014026
426/11/201409210-2014-0264  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092102014026
526/11/201409210-2014-0265  CONSIGNACIÓN VOLUNTARIA DE ALIMENTOS,092102014026
626/11/201409210-2014-0266  TENENCIA,092102014026
726/11/201409210-2014-0267  RETENCIÓN INDEBIDA DEL MENOR,092102014026
826/11/201409210-2014-0268  DIVORCIO POR MUTUO CONSENTIMIENTO,092102014026
926/11/201409210-2014-0269  ALIMENTOS,092102014026
1025/11/201409210-2014-0260  ALIMENTOS,092102014026
128/11/201409210-2014-0277  DISOLUCIÓN DE LA SOCIEDAD CONYUGAL,092102014027
228/11/201409210-2014-0278  ALIMENTOS,092102014027
327/11/201409210-2014-0270  ALIMENTOS CONGRUOS,092102014027
427/11/201409210-2014-0271  ALIMENTOS,092102014027
527/11/201409210-2014-0273  ALIMENTOS,092102014027
627/11/201409210-2014-0274  ABANDONO DEL HOGAR,092102014027
727/11/201409210-2014-0275  ALIMENTOS,092102014027
827/11/201409210-2014-0276  ALIMENTOS,092102014027
101/12/201409210-2014-0286  ALIMENTOS CONGRUOS,092102014028
201/12/201409210-2014-0287  RETENCIÓN INDEBIDA DEL MENOR,092102014028
301/12/201409210-2014-0288  ALIMENTOS,092102014028
401/12/201409210-2014-0289  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092102014028
528/11/201409210-2014-0280  ALIMENTOS,092102014028
628/11/201409210-2014-0281  DIVORCIO POR MUTUO CONSENTIMIENTO,092102014028
728/11/201409210-2014-0282  ALIMENTOS,092102014028
828/11/201409210-2014-0283  DIVORCIO POR CAUSAL,092102014028
928/11/201409210-2014-0284  ALIMENTOS,092102014028
1028/11/201409210-2014-0285  DIVORCIO POR CAUSAL,092102014028
102/12/201409210-2014-0295  ALIMENTOS,092102014029
202/12/201409210-2014-0296  ALIMENTOS,092102014029
302/12/201409210-2014-0297  ALIMENTOS CONGRUOS,092102014029
402/12/201409210-2014-0298  DIVORCIO POR MUTUO CONSENTIMIENTO,092102014029
502/12/201409210-2014-0299  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092102014029
601/12/201409210-2014-0290  TUTELA O CURADURÍA,092102014029
701/12/201409210-2014-0291  DIVORCIO POR CAUSAL,092102014029
801/12/201409210-2014-0292  CESIÓN DE LA PATRIA POTESTAD,092102014029
901/12/201409210-2014-0293  ALIMENTOS,092102014029
1001/12/201409210-2014-0294  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092102014029
102/12/201409210-2014-0295  ALIMENTOS,092102014029
202/12/201409210-2014-0296  ALIMENTOS,092102014029
302/12/201409210-2014-0297  ALIMENTOS CONGRUOS,092102014029
402/12/201409210-2014-0298  DIVORCIO POR MUTUO CONSENTIMIENTO,092102014029
502/12/201409210-2014-0299  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092102014029
601/12/201409210-2014-0290  TUTELA O CURADURÍA,092102014029
701/12/201409210-2014-0291  DIVORCIO POR CAUSAL,092102014029
801/12/201409210-2014-0292  CESIÓN DE LA PATRIA POTESTAD,092102014029
901/12/201409210-2014-0293  ALIMENTOS,092102014029
1001/12/201409210-2014-0294  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092102014029
102/12/201409210-2014-0300  EJECUCIÓN DE ACTA DE TRANSACCIÓN,092102014030
202/12/201409210-2014-0301  ALIMENTOS,092102014030
302/12/201409210-2014-0302  PARTICIÓN DE BIENES,092102014030
402/12/201409210-2014-0303  AUTORIZACIÓN JUDICIAL,092102014030
502/12/201409210-2014-0304  CONSIGNACIÓN VOLUNTARIA DE ALIMENTOS,092102014030
602/12/201409210-2014-0305  TUTELA O CURADURÍA,092102014030
702/12/201409210-2014-0306  ALIMENTOS,092102014030
802/12/201409210-2014-0307  ALIMENTOS,092102014030
902/12/201409210-2014-0308  ALIMENTOS,092102014030
1002/12/201409210-2014-0309  ALIMENTOS,092102014030
103/12/201409210-2014-0314  DIVORCIO POR MUTUO CONSENTIMIENTO,092102014031
203/12/201409210-2014-0315  LIQUIDACIÓN DE BIENES DE LA UNIÓN DE HECHO,092102014031
303/12/201409210-2014-0318  DIVORCIO POR CAUSAL,092102014031
403/12/201409210-2014-0319  ABANDONO DEL HOGAR,092102014031
502/12/201409210-2014-0310  ALIMENTOS,092102014031
602/12/201409210-2014-0311  ALIMENTOS,092102014031
702/12/201409210-2014-0312  ALIMENTOS,092102014031
802/12/201409210-2014-0313  ALIMENTOS,092102014031
104/12/201409210-2014-0324  ALIMENTOS,092102014032
204/12/201409210-2014-0325  ALIMENTOS,092102014032
304/12/201409210-2014-0326  ALIMENTOS,092102014032
404/12/201409210-2014-0327  ALIMENTOS,092102014032
503/12/201409210-2014-0320  ALIMENTOS,092102014032
603/12/201409210-2014-0321  ALIMENTOS,092102014032
703/12/201409210-2014-0322  IMPUGNACIÓN DE PATERNIDAD,092102014032
803/12/201409210-2014-0323  ALIMENTOS,092102014032
104/12/201409210-2014-0331  DIVORCIO POR CAUSAL,092102014033
204/12/201409210-2014-0332  RÉGIMEN DE VISITAS,092102014033
304/12/201409210-2014-0333  DIVORCIO POR CAUSAL,092102014033
404/12/201409210-2014-0334  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092102014033
504/12/201409210-2014-0335  ALIMENTOS,092102014033
604/12/201409210-2014-0336  ALIMENTOS,092102014033
704/12/201409210-2014-0337  ALIMENTOS,092102014033
804/12/201409210-2014-0338  ALIMENTOS CON PRESUNCIÓN DE PATERNIDAD,092102014033
904/12/201409210-2014-0339  ALIMENTOS,092102014033
108/12/201409210-2014-0349  ALIMENTOS,092102014034
205/12/201409210-2014-0341  ALIMENTOS,092102014034
305/12/201409210-2014-0342  ABANDONO DEL HOGAR,092102014034
405/12/201409210-2014-0343  TENENCIA,092102014034
