descripcion,causa
1307/04/201009267-2010-0010  ESTAFA Y OTRAS DEFRAUDACIONES,092672010001
1407/04/201009267-2010-0011  INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092672010001
1503/04/201009267-2010-0010HTDELITOS DE TRANSITO SEGUN ART. 131,092672010001
1629/03/201009267-2010-0014  INJURIA,092672010001
1729/03/201009267-2010-0015  INJURIA,092672010001
1829/03/201009267-2010-0016  INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092672010001
1929/03/201009267-2010-0016A TENENCIA DE ARMAS,092672010001
2029/03/201009267-2010-0017  INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092672010001
2126/02/201009267-2010-0010HPTENENCIA DE ARMAS,092672010001
123/12/201009267-2010-0024  INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092672010002
208/12/201009267-2010-0028HTDELITOS DE TRANSITO SEGUN ART. 131,092672010002
303/12/201009267-2010-0023HTDELITOS DE TRANSITO SEGUN ART.127,092672010002
"425/11/201009267-2010-0021  DAÑOS OCASIONADOS EN PROPIEDAD PRIVADA, EXCEPTO EL INCENDIO",092672010002
522/11/201009267-2010-0021HTDELITOS DE TRANSITO SEGUN ART. 131,092672010002
607/05/201009267-2010-0022HPOTRO,092672010002
707/05/201009267-2010-0023HPTENENCIA DE ARMAS,092672010002
807/05/201009267-2010-0024HPOTRO,092672010002
907/05/201009267-2010-0026HPTENENCIA DE ARMAS,092672010002
1029/03/201009267-2010-0020  INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092672010002
1129/03/201009267-2010-0022  OTRO,092672010002
1229/03/201009267-2010-0023  INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092672010002
1329/03/201009267-2010-0023A INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092672010002
1411/03/201009267-2010-0020HPROBO,092672010002
124/06/201009267-2010-0038HPROBO,092672010003
215/06/201009267-2010-0035HPROBO,092672010003
301/06/201009267-2010-0033HPROBO,092672010003
427/05/201009267-2010-0032HPTENENCIA DE ARMAS,092672010003
108/07/201009267-2010-0042HPTENENCIA DE ARMAS,092672010004
229/03/201009267-2010-0041  ESTAFA Y OTRAS DEFRAUDACIONES,092672010004
329/03/201009267-2010-0042  TENENCIA DE ARMAS,092672010004
111/09/201009267-2010-0059HPOTRO,092672010005
223/08/201009267-2010-0054HPCONTRA LA VIDA,092672010005
321/08/201009267-2010-0052HPTENENCIA DE ARMAS,092672010005
107/11/201009267-2010-0069HPOTRO,092672010006
212/10/201009267-2010-0067HPOTRO,092672010006
310/10/201009267-2010-0066HPROBO,092672010006
417/09/201009267-2010-0063HPESTAFA,092672010006
515/09/201009267-2010-0062HPOTRO,092672010006
614/09/201009267-2010-0060HPOTRO,092672010006
714/09/201009267-2010-0061HPOTRO,092672010006
829/03/201009267-2010-0063  ESTAFA Y OTRAS DEFRAUDACIONES,092672010006
106/12/201009267-2010-0079HPTENENCIA DE ARMAS,092672010007
204/12/201009267-2010-0078HPROBO,092672010007
329/11/201009267-2010-0075  OTRO,092672010007
427/11/201009267-2010-0077HPROBO,092672010007
526/11/201009267-2010-0076HPESTAFA,092672010007
623/11/201009267-2010-0074HPOTRO,092672010007
722/11/201009267-2010-0073HPROBO,092672010007
819/11/201009267-2010-0072HPOTRO,092672010007
916/11/201009267-2010-0071HPHURTO,092672010007
1011/11/201009267-2010-0070HPHURTO,092672010007
126/12/201009267-2010-0089HPTENENCIA DE ARMAS,092672010008
225/12/201009267-2010-0088HPTENENCIA DE ARMAS,092672010008
320/12/201009267-2010-0086HPTENENCIA DE ARMAS,092672010008
417/12/201009267-2010-0083HPHURTO,092672010008
517/12/201009267-2010-0084HPTENENCIA DE ARMAS,092672010008
613/12/201009267-2010-0081HPOTRO,092672010008
713/12/201009267-2010-0082HPOTRO,092672010008
829/03/201009267-2010-0085  CONTRA LA VIDA,092672010008
129/12/201009267-2010-0091HPEXTORSION,092672010009
207/11/201009267-2010-0096HPOTRO,092672010009
No se encuentran resultados.,092672010012
115/12/201109267-2011-0014  INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092672011001
224/11/201109267-2011-0013  INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092672011001
329/09/201109267-2011-0012  OTRO,092672011001
426/09/201109267-2011-0011  INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092672011001
531/08/201109267-2011-0010  INJURIA CALUMNIOSA Y LA NO CALUMNIOSA GRAVE,092672011001
631/07/201109267-2011-0019HTDELITOS DE TRANSITO SEGUN ART. 131,092672011001
730/07/201109267-2011-0018HTDELITOS DE TRANSITO SEGUN ART. 131,092672011001
827/07/201109267-2011-0015HTACCIDENTES DE TRANSITO,092672011001
907/07/201109267-2011-0017HTDELITOS DE TRANSITO SEGUN ART. 131,092672011001
1023/06/201109267-2011-0014HTDELITOS DE TRANSITO SEGUN ART. 131,092672011001
1118/06/201109267-2011-0013HTDELITOS DE TRANSITO SEGUN ART. 131,092672011001
1216/06/201109267-2011-0012HTDELITOS DE TRANSITO SEGUN ART. 131,092672011001
1304/06/201109267-2011-0011HTDELITOS DE TRANSITO SEGUN ART. 131,092672011001
1425/04/201109267-2011-0016HTDELITOS DE TRANSITO SEGUN ART.127,092672011001
1527/03/201109267-2011-0010HTDELITOS DE TRANSITO SEGUN ART. 131,092672011001
1620/02/201109267-2011-0019HPTENENCIA DE ARMAS,092672011001
1716/02/201109267-2011-0016HPOTRO,092672011001
1816/02/201109267-2011-0017  LESIONES,092672011001
1912/02/201109267-2011-0014HPROBO AGRAVADO,092672011001
2012/02/201109267-2011-0015HPROBO AGRAVADO,092672011001
2111/02/201109267-2011-0013HPCONTRA LA VIDA,092672011001
2203/02/201109267-2011-0012HPESTUPEFACIENTES,092672011001
2302/02/201109267-2011-0011HPOTRO,092672011001
2431/01/201109267-2011-0010HPTENENCIA DE ARMAS,092672011001
108/12/201109267-2011-0028HTDELITOS DE TRANSITO SEGUN ART. 131,092672011002
201/11/201109267-2011-0024HTDELITOS DE TRANSITO SEGUN ART. 131,092672011002
325/10/201109267-2011-0027HTDELITOS DE TRANSITO SEGUN ART.127,092672011002
411/10/201109267-2011-0025HTDELITOS DE TRANSITO SEGUN ART. 131,092672011002
511/10/201109267-2011-0026HTDELITOS DE TRANSITO SEGUN ART.127,092672011002
601/10/201109267-2011-0023HTDELITOS DE TRANSITO SEGUN ART. 131,092672011002
723/09/201109267-2011-0022HTDELITOS DE TRANSITO SEGUN ART.127,092672011002
802/09/201109267-2011-0021HTACCIDENTES DE TRANSITO,092672011002
920/08/201109267-2011-0020HTDELITOS DE TRANSITO SEGUN ART. 131,092672011002
1022/03/201109267-2011-0027HPTENENCIA DE ARMAS,092672011002
1122/03/201109267-2011-0028HPTENENCIA DE ARMAS,092672011002
1218/03/201109267-2011-0025HPADUANERO,092672011002
1318/03/201109267-2011-0026HPADUANERO,092672011002
118/04/201109267-2011-0037HNTENTATIVA DE ASESINATO,092672011003
218/04/201109267-2011-0038HPROBO,092672011003
313/04/201109267-2011-0036HPROBO,092672011003
408/04/201109267-2011-0034HPHURTO,092672011003
508/04/201109267-2011-0035HPROBO,092672011003
603/04/201109267-2011-0033HPTENTATIVA DE ASESINATO,092672011003
725/03/201109267-2011-0031HPHURTO,092672011003
103/05/201109267-2011-0045HPCONTRA LA VIDA,092672011004
201/05/201109267-2011-0044HPROBO,092672011004
330/04/201109267-2011-0043HPTENENCIA DE ARMAS,092672011004
428/04/201109267-2011-0042HPASESINATO,092672011004
526/04/201109267-2011-0040HPEXTORSION,092672011004
111/06/201109267-2011-0059HPROBO,092672011005
210/06/201109267-2011-0058HPOTRO,092672011005
309/06/201109267-2011-0057HPOTRO,092672011005
403/06/201109267-2011-0056HPROBO,092672011005
517/05/201109267-2011-0055HPROBO AGRAVADO,092672011005
614/05/201109267-2011-0054HPADUANERO,092672011005
712/05/201109267-2011-0052HPINVASION A PROPIEDAD PRIVADA,092672011005
812/05/201109267-2011-0053HPTENENCIA DE ARMAS,092672011005
910/05/201109267-2011-0051HPCONTRA LA ACTIVIDAD JUDICIAL,092672011005
1009/05/201109267-2011-0050HPRAPTO A MENOR DE DIECISEIS AÑOS,092672011005
107/07/201109267-2011-0068HPOTRO,092672011006
204/07/201109267-2011-0066HPTENENCIA DE ARMAS,092672011006
328/06/201109267-2011-0064HPROBO,092672011006
427/06/201109267-2011-0062HPROBO,092672011006
527/06/201109267-2011-0063HPTENENCIA DE ARMAS,092672011006
613/06/201109267-2011-0060HPESTAFA,092672011006
713/06/201109267-2011-0061HPROBO,092672011006
111/08/201109267-2011-0079HPROBO,092672011007
206/08/201109267-2011-0078HPUSURPACION DE IDENTIDAD,092672011007
305/08/201109267-2011-0076HPCONTRA LA VIDA,092672011007
429/07/201109267-2011-0075HPTRANSPORTE ILEGAL DE ARMAS,092672011007
527/07/201109267-2011-0074HPPLAGIO,092672011007
626/07/201109267-2011-0073HPTENENCIA DE ARMAS,092672011007
718/07/201109267-2011-0072  ASESINATO,092672011007
815/07/201109267-2011-0071HPTENENCIA DE ARMAS,092672011007
129/09/201109267-2011-0089HPTENTATIVA DE ASESINATO,092672011008
210/09/201109267-2011-0085HPROBO AGRAVADO,092672011008
327/08/201109267-2011-0084HPESTUPEFACIENTES,092672011008
420/08/201109267-2011-0083HPHURTO,092672011008
517/08/201109267-2011-0081HPOTRO,092672011008
617/08/201109267-2011-0082HPTENENCIA DE ARMAS,092672011008
129/09/201109267-2011-0089HPTENTATIVA DE ASESINATO,092672011008
210/09/201109267-2011-0085HPROBO AGRAVADO,092672011008
327/08/201109267-2011-0084HPESTUPEFACIENTES,092672011008
420/08/201109267-2011-0083HPHURTO,092672011008
517/08/201109267-2011-0081HPOTRO,092672011008
617/08/201109267-2011-0082HPTENENCIA DE ARMAS,092672011008
104/11/201109267-2011-0098HPOTRO,092672011009
204/11/201109267-2011-0099HPREBELION,092672011009
331/10/201109267-2011-0097HPHURTO,092672011009
426/10/201109267-2011-0095HPOTRO,092672011009
525/10/201109267-2011-0094HPESTAFA,092672011009
615/10/201109267-2011-0093HPOTRO,092672011009
705/10/201109267-2011-0091HPLESIONES,092672011009
829/09/201109267-2011-0090HPROBO AGRAVADO,092672011009
917/09/201109267-2011-0092  LESIONES,092672011009
108/12/201109267-2011-0109HPROBO,092672011010
218/11/201109267-2011-0107HPTENENCIA DE ARMAS,092672011010
315/11/201109267-2011-0105HPOTRO,092672011010
414/11/201109267-2011-0104HPESTAFA,092672011010
512/11/201109267-2011-0103HPHURTO,092672011010
611/11/201109267-2011-0102HPROBO,092672011010
707/11/201109267-2011-0100HPROBO,092672011010
130/12/201109267-2011-0116HPROBO,092672011011
224/12/201109267-2011-0115HPHURTO,092672011011
312/12/201109267-2011-0112HPINTIMIDACION,092672011011
410/12/201109267-2011-0111HPROBO,092672011011
520/11/201109267-2011-0113HPROBO,092672011011
608/11/201109267-2011-0110HPOTRO,092672011011
No se encuentran resultados.,092672011014
118/06/201209267-2012-0019HTDELITOS DE TRANSITO SEGUN ART. 131,092672012001
223/05/201209267-2012-0018HTDELITOS DE TRANSITO SEGUN ART.127,092672012001
321/05/201209267-2012-0017HTDELITOS DE TRANSITO SEGUN ART. 132,092672012001
414/05/201209267-2012-0016HTDELITOS DE TRANSITO SEGUN ART. 131,092672012001
513/05/201209267-2012-0015HTDELITOS DE TRANSITO SEGUN ART. 131,092672012001
610/05/201209267-2012-0013HTDELITOS DE TRANSITO SEGUN ART. 131,092672012001
710/05/201209267-2012-0014HTDELITOS DE TRANSITO SEGUN ART. 131,092672012001
828/04/201209267-2012-0012HTDELITOS DE TRANSITO SEGUN ART. 131,092672012001
917/04/201209267-2012-0011HTDELITOS DE TRANSITO SEGUN ART. 131,092672012001
1016/04/201209267-2012-0010  DELITOS DE TRANSITO SEGUN ART.127,092672012001
1116/04/201209267-2012-0010HTDELITOS DE TRANSITO SEGUN ART.127,092672012001
1222/03/201209267-2012-0019  CONTRA LA VIDA,092672012001
1318/03/201209267-2012-0018HPTENENCIA DE ARMAS,092672012001
1413/03/201209267-2012-0016HPINTIMIDACION,092672012001
1513/03/201209267-2012-0017HPHOMICIDIO ININTENCIONAL,092672012001
1611/03/201209267-2012-0014HPHURTO,092672012001
1707/03/201209267-2012-0013HPESTAFA,092672012001
1805/03/201209267-2012-0012HPCONTRA LA VIDA,092672012001
1902/03/201209267-2012-0011  RAPTO A MENOR DE DIECISEIS AÑOS,092672012001
2017/02/201209267-2012-0010HPROBO AGRAVADO,092672012001
127/08/201209267-2012-0029HTDELITOS DE TRANSITO SEGUN ART.127,092672012002
220/08/201209267-2012-0028HTDELITOS DE TRANSITO SEGUN ART. 131,092672012002
307/08/201209267-2012-0027HTDELITOS DE TRANSITO SEGUN ART. 131,092672012002
401/08/201209267-2012-0026HTDELITOS DE TRANSITO SEGUN ART. 126,092672012002
531/07/201209267-2012-0025HTDELITOS DE TRANSITO SEGUN ART. 131,092672012002
626/07/201209267-2012-0021HTDELITOS DE TRANSITO SEGUN ART. 131,092672012002
726/07/201209267-2012-0022HTDELITOS DE TRANSITO SEGUN ART. 131,092672012002
818/07/201209267-2012-0024HTDELITOS DE TRANSITO SEGUN ART. 129,092672012002
902/07/201209267-2012-0020  DELITOS DE TRANSITO SEGUN ART. 132,092672012002
1002/07/201209267-2012-0023HTDELITOS DE TRANSITO SEGUN ART. 131,092672012002
1118/06/201209267-2012-0020HTDELITOS DE TRANSITO SEGUN ART. 131,092672012002
1223/04/201209267-2012-0028HPOTRO,092672012002
1323/04/201209267-2012-0029HPCONTRA LA VIDA,092672012002
1416/04/201209267-2012-0026HPROBO,092672012002
1510/04/201209267-2012-0022HPOTRO,092672012002
1610/04/201209267-2012-0023HPCONTRA LA VIDA,092672012002
1722/03/201209267-2012-0020HPESTAFA,092672012002
1824/01/201209267-2012-0021HPLESIONES,092672012002
109/12/201209267-2012-0039HTDELITOS DE TRANSITO SEGUN ART. 131,092672012003
201/12/201209267-2012-0038HTDELITOS DE TRANSITO SEGUN ART. 131,092672012003
319/11/201209267-2012-0037HTDELITOS DE TRANSITO SEGUN ART. 131,092672012003
417/11/201209267-2012-0036HTDELITOS DE TRANSITO SEGUN ART. 131,092672012003
530/10/201209267-2012-0035HTDELITOS DE TRANSITO SEGUN ART. 131,092672012003
629/10/201209267-2012-0034HTDELITOS DE TRANSITO SEGUN ART. 132,092672012003
715/10/201209267-2012-0033HTDELITOS DE TRANSITO SEGUN ART. 131,092672012003
807/10/201209267-2012-0032HTDELITOS DE TRANSITO SEGUN ART. 131,092672012003
925/09/201209267-2012-0031HTDELITOS DE TRANSITO SEGUN ART. 131,092672012003
1021/09/201209267-2012-0030HTDELITOS DE TRANSITO SEGUN ART.127,092672012003
1130/04/201209267-2012-0033HPOTRO,092672012003
1230/04/201209267-2012-0036HPESTUPEFACIENTES,092672012003
1330/04/201209267-2012-0037HPESTUPEFACIENTES,092672012003
1430/04/201209267-2012-0038HPASESINATO,092672012003
1528/04/201209267-2012-0034HPTENENCIA DE ARMAS,092672012003
1628/04/201209267-2012-0035HPOTRO,092672012003
1727/04/201209267-2012-0032HPESTUPEFACIENTES,092672012003
1824/04/201209267-2012-0030HPROBO,092672012003
1924/04/201209267-2012-0031HPROBO,092672012003
109/12/201209267-2012-0040HTDELITOS DE TRANSITO SEGUN ART. 131,092672012004
224/05/201209267-2012-0049HPROBO,092672012004
320/05/201209267-2012-0047HPHURTO,092672012004
419/05/201209267-2012-0046HPROBO,092672012004
515/05/201209267-2012-0045HPROBO,092672012004
613/05/201209267-2012-0044HPROBO AGRAVADO,092672012004
708/05/201209267-2012-0043HPASESINATO,092672012004
805/05/201209267-2012-0041HPOCULTACION DE BIENES,092672012004
905/05/201209267-2012-0042HPROBO,092672012004
112/06/201209267-2012-0058HPLESIONES,092672012005
212/06/201209267-2012-0059HPTENTATIVA DE HOMICIDIO,092672012005
308/06/201209267-2012-0057HPTENENCIA DE ARMAS,092672012005
407/06/201209267-2012-0056HPREBELION,092672012005
506/06/201209267-2012-0055HPROBO AGRAVADO,092672012005
604/06/201209267-2012-0053HPROBO,092672012005
704/06/201209267-2012-0054HPTENENCIA DE ARMAS,092672012005
826/05/201209267-2012-0051HPESTUPEFACIENTES,092672012005
924/05/201209267-2012-0050HPROBO,092672012005
107/07/201209267-2012-0069HPCONTRA LA VIDA,092672012006
204/07/201209267-2012-0068HPOTRO,092672012006
328/06/201209267-2012-0065HPESTAFA,092672012006
427/06/201209267-2012-0063HPROBO,092672012006
526/06/201209267-2012-0062HPROBO,092672012006
116/07/201209267-2012-0078HPESTAFA,092672012007
215/07/201209267-2012-0075  ESTUPEFACIENTES,092672012007
315/07/201209267-2012-0075HPESTUPEFACIENTES,092672012007
415/07/201209267-2012-0076HPESTUPEFACIENTES,092672012007
515/07/201209267-2012-0077HPESTUPEFACIENTES,092672012007
614/07/201209267-2012-0074HPUSURPACION DE IDENTIDAD,092672012007
710/07/201209267-2012-0072HPLESIONES,092672012007
807/07/201209267-2012-0070HPTENENCIA DE ARMAS,092672012007
903/07/201209267-2012-0071HPPECULADO,092672012007
1010/06/201209267-2012-0073HPTRANSPORTE ILEGAL DE ARMAS,092672012007
114/08/201209267-2012-0089HPROBO,092672012008
211/08/201209267-2012-0088HPLESIONES,092672012008
309/08/201209267-2012-0087HPESTAFA,092672012008
404/08/201209267-2012-0086HPROBO,092672012008
501/08/201209267-2012-0085HPLESIONES,092672012008
630/07/201209267-2012-0084HPROBO AGRAVADO,092672012008
725/07/201209267-2012-0082HPOTRO,092672012008
818/07/201209267-2012-0080HPOTRO,092672012008
930/06/201209267-2012-0083HPASESINATO,092672012008
105/09/201209267-2012-0099HPROBO,092672012009
204/09/201209267-2012-0098HPCONTRA LA SALUD PUBLICA,092672012009
303/09/201209267-2012-0097HPROBO AGRAVADO,092672012009
430/08/201209267-2012-0096HPROBO,092672012009
520/08/201209267-2012-0093HPLESIONES,092672012009
620/08/201209267-2012-0094HPTENENCIA DE ARMAS,092672012009
716/08/201209267-2012-0090HPOTRO,092672012009
816/08/201209267-2012-0091  OTRO,092672012009
916/08/201209267-2012-0092HPROBO,092672012009
122/09/201209267-2012-0109HPROBO,092672012010
217/09/201209267-2012-0104HPLESIONES,092672012010
317/09/201209267-2012-0105HPROBO AGRAVADO,092672012010
417/09/201209267-2012-0106HPCONTRA LA VIDA,092672012010
512/09/201209267-2012-0103HPROBO,092672012010
606/09/201209267-2012-0102HPLESIONES,092672012010
705/09/201209267-2012-0100HPROBO,092672012010
805/09/201209267-2012-0101HPESTUPEFACIENTES,092672012010
102/10/201209267-2012-0119HPINTIMIDACION,092672012011
201/10/201209267-2012-0118HPEXTORSION,092672012011
329/09/201209267-2012-0116HPUSURPACION DE IDENTIDAD,092672012011
429/09/201209267-2012-0117HPTENENCIA DE ARMAS,092672012011
527/09/201209267-2012-0113HPESTAFA,092672012011
627/09/201209267-2012-0114HPROBO,092672012011
726/09/201209267-2012-0111HPESTAFA,092672012011
826/09/201209267-2012-0112HPESTAFA,092672012011
926/09/201209267-2012-0115HPROBO,092672012011
1024/09/201209267-2012-0110HPOCULTACION DE BIENES,092672012011
125/10/201209267-2012-0129HPROBO,092672012012
221/10/201209267-2012-0128HPESTUPEFACIENTES,092672012012
320/10/201209267-2012-0126HPROBO,092672012012
420/10/201209267-2012-0127HPROBO,092672012012
511/10/201209267-2012-0125HPOTRO,092672012012
610/10/201209267-2012-0124HPHURTO,092672012012
708/10/201209267-2012-0123HPTENENCIA DE ARMAS,092672012012
806/10/201209267-2012-0122HPTENENCIA DE ARMAS,092672012012
905/10/201209267-2012-0121HPESTAFA,092672012012
1003/10/201209267-2012-0120HPCONTRA LA VIDA,092672012012
130/11/201209267-2012-0139HPOTRO,092672012013
229/11/201209267-2012-0138HPROBO,092672012013
328/11/201209267-2012-0137HPHURTO,092672012013
426/11/201209267-2012-0136HPREBELION,092672012013
523/11/201209267-2012-0135HPCONTRA LA VIDA,092672012013
611/11/201209267-2012-0134HPLESIONES,092672012013
707/11/201209267-2012-0133HPROBO AGRAVADO,092672012013
801/11/201209267-2012-0132HPROBO,092672012013
931/10/201209267-2012-0131HPHURTO,092672012013
129/12/201209267-2012-0145HPTENTATIVA DE ASESINATO,092672012014
223/12/201209267-2012-0144  LESIONES,092672012014
315/12/201209267-2012-0142HPROBO,092672012014
409/12/201209267-2012-0141HPTENENCIA DE ARMAS,092672012014
508/12/201209267-2012-0140HPESTUPEFACIENTES,092672012014
129/12/201209267-2012-0145HPTENTATIVA DE ASESINATO,092672012014
223/12/201209267-2012-0144  LESIONES,092672012014
315/12/201209267-2012-0142HPROBO,092672012014
409/12/201209267-2012-0141HPTENENCIA DE ARMAS,092672012014
508/12/201209267-2012-0140HPESTUPEFACIENTES,092672012014
No se encuentran resultados.,092672012017
121/06/201309267-2013-0019HTDELITOS DE TRANSITO SEGUN ART.127,092672013001
210/06/201309267-2013-0018HTDELITOS DE TRANSITO SEGUN ART. 126,092672013001
301/06/201309267-2013-0017HTDELITOS DE TRANSITO SEGUN ART. 126,092672013001
426/05/201309267-2013-0016HTDELITOS DE TRANSITO SEGUN ART. 126,092672013001
508/05/201309267-2013-0015HTDELITOS DE TRANSITO SEGUN ART.127,092672013001
604/05/201309267-2013-0014HTDELITOS DE TRANSITO SEGUN ART.127,092672013001
728/04/201309267-2013-0013HTDELITOS DE TRANSITO SEGUN ART.127,092672013001
820/04/201309267-2013-0012HTDELITOS DE TRANSITO SEGUN ART.127,092672013001
931/03/201309267-2013-0011HTDELITOS DE TRANSITO SEGUN ART. 137,092672013001
1028/03/201309267-2013-0010HTDELITOS DE TRANSITO SEGUN ART. 126,092672013001
1109/03/201309267-2013-0019HPTRANSPORTE ILEGAL DE ARMAS,092672013001
1206/03/201309267-2013-0018HPROBO,092672013001
1302/03/201309267-2013-0017  LESIONES,092672013001
1428/02/201309267-2013-0016HPUSO DOLOSO DE DOCUMENTOS FALSOS,092672013001
1518/02/201309267-2013-0014HPUSURPACION DE IDENTIDAD,092672013001
1610/02/201309267-2013-0012HPASESINATO,092672013001
1731/01/201309267-2013-0011HPOTRO,092672013001
1829/01/201309267-2013-0010HPROBO,092672013001
1927/01/201309267-2013-0015HPLESIONES,092672013001
126/09/201309267-2013-0029  DELITOS DE TRANSITO SEGUN ART. 137,092672013002
218/09/201309267-2013-0028  DELITOS DE TRANSITO SEGUN ART. 137,092672013002
314/09/201309267-2013-0026  DELITOS DE TRANSITO SEGUN ART. 137,092672013002
414/09/201309267-2013-0027  DELITOS DE TRANSITO SEGUN ART. 126,092672013002
527/08/201309267-2013-0025  DELITOS DE TRANSITO SEGUN ART. 137,092672013002
624/08/201309267-2013-0024  DELITOS DE TRANSITO SEGUN ART. 137,092672013002
725/07/201309267-2013-0022HTDELITOS DE TRANSITO SEGUN ART.127,092672013002
813/07/201309267-2013-0021HTDELITOS DE TRANSITO SEGUN ART.127,092672013002
902/07/201309267-2013-0020HTDELITOS DE TRANSITO SEGUN ART. 132,092672013002
1028/03/201309267-2013-0028HPTENENCIA DE ARMAS,092672013002
1125/03/201309267-2013-0026HPROBO AGRAVADO,092672013002
1224/03/201309267-2013-0025HPROBO AGRAVADO,092672013002
1320/03/201309267-2013-0023HPINVASION A PROPIEDAD PRIVADA,092672013002
1420/03/201309267-2013-0027HPOCULTACION DE BIENES,092672013002
1510/03/201309267-2013-0021HPCONTRA LA ACTIVIDAD JUDICIAL,092672013002
1609/03/201309267-2013-0020HPREBELION,092672013002
119/12/201309267-2013-0039HTDELITOS DE TRANSITO SEGUN ART. 137,092672013003
211/12/201309267-2013-0038  DELITOS DE TRANSITO SEGUN ART. 137,092672013003
326/11/201309267-2013-0037  DELITOS DE TRANSITO SEGUN ART. 137,092672013003
409/11/201309267-2013-0036HPDELITOS DE TRANSITO SEGUN ART. 131,092672013003
501/11/201309267-2013-0035HTDELITOS DE TRANSITO SEGUN ART. 137,092672013003
629/10/201309267-2013-0034  DELITOS DE TRANSITO SEGUN ART.127,092672013003
715/10/201309267-2013-0032HTDELITOS DE TRANSITO SEGUN ART. 132,092672013003
814/10/201309267-2013-0031HTDELITOS DE TRANSITO SEGUN ART. 137,092672013003
909/10/201309267-2013-0030  DELITOS DE TRANSITO SEGUN ART. 137,092672013003
1018/04/201309267-2013-0038HPROBO AGRAVADO,092672013003
1116/04/201309267-2013-0037HPROBO AGRAVADO,092672013003
1212/04/201309267-2013-0035  ROBO,092672013003
1312/04/201309267-2013-0035HPROBO,092672013003
1412/04/201309267-2013-0036  LESIONES,092672013003
1507/04/201309267-2013-0033HPREBELION,092672013003
1604/04/201309267-2013-0032HPOTRO,092672013003
1701/04/201309267-2013-0031  ROBO AGRAVADO,092672013003
1801/04/201309267-2013-0031HPROBO AGRAVADO,092672013003
1929/03/201309267-2013-0030HPROBO,092672013003
2001/01/201309267-2013-0030HTDELITOS DE TRANSITO SEGUN ART. 137,092672013003
130/12/201309267-2013-0041HTDELITOS DE TRANSITO SEGUN ART. 137,092672013004
222/12/201309267-2013-0040HTDELITOS DE TRANSITO SEGUN ART. 137,092672013004
326/05/201309267-2013-0048HPASESINATO,092672013004
