descripcion,causa
118/03/201009901-2010-0059  ESTUPEFACIENTES,099012010005
216/03/201009901-2010-0057  DELITOS CONTRA EL MEDIO AMBIENTE.,099012010005
"316/03/201009901-2010-0058  FALSIFICACIÓN DE MONEDAS, BILLETES DE BANCO. TÍTULOS AL PORTADOR Y DOCUMENTOS DE CRÉDITO.",099012010005
415/03/201009901-2010-0056  ROBO,099012010005
511/03/201009901-2010-0054  TENENCIA DE ARMAS,099012010005
611/03/201009901-2010-0055  FALSIFICACIONES,099012010005
710/03/201009901-2010-0053  EL ROBO,099012010005
"805/03/201009901-2010-0050  ATENTADO CONTRA EL PUDOR, VIOLACIÓN Y ESTUPRO.",099012010005
905/03/201009901-2010-0051  ABUSO DE ARMAS.,099012010005
131/03/201009901-2010-0069  TENENCIA DE ARMAS,099012010006
230/03/201009901-2010-0067  OTRO,099012010006
330/03/201009901-2010-0068  EL ROBO,099012010006
429/03/201009901-2010-0066  ABUSO DE ARMAS.,099012010006
524/03/201009901-2010-0062  EL ROBO,099012010006
624/03/201009901-2010-0063  EL ROBO,099012010006
724/03/201009901-2010-0064  DE LA REBELIÓN Y ATENTADOS CONTRA FUNCIONARIOS.,099012010006
824/03/201009901-2010-0065  DELITOS RELACIONADOS CON NARCOTRAFICO,099012010006
923/03/201009901-2010-0061  OTRO,099012010006
1022/03/201009901-2010-0060  ABUSO DE ARMAS.,099012010006
114/04/201009901-2010-0079  ROBO,099012010007
214/04/201009901-2010-0078  FALSIFICACIONES,099012010007
309/04/201009901-2010-0076  ESTUPEFACIENTES,099012010007
407/04/201009901-2010-0075  DELITOS CONTRA LA VIDA.,099012010007
505/04/201009901-2010-0073  TENTATIVA DE ASESINATO,099012010007
605/04/201009901-2010-0074  ABUSO DE ARMAS.,099012010007
701/04/201009901-2010-0070  DELITOS RELACIONADOS CON NARCOTRAFICO,099012010007
801/04/201009901-2010-0071  ROBO,099012010007
901/04/201009901-2010-0072  DELITOS RELACIONADOS CON NARCOTRAFICO,099012010007
129/04/201009901-2010-0089  EL ROBO,099012010008
227/04/201009901-2010-0088  ROBO,099012010008
327/04/201009901-2010-0083  ESTUPEFACIENTES,099012010008
426/04/201009901-2010-0084  ROBO,099012010008
523/04/201009901-2010-0086  ROBO,099012010008
622/04/201009901-2010-0085  ROBO,099012010008
721/04/201009901-2010-0082  ROBO,099012010008
819/04/201009901-2010-0081  DELITOS RELACIONADOS CON NARCOTRAFICO,099012010008
916/04/201009901-2010-0080  ROBO,099012010008
111/05/201009901-2010-0099  TENENCIA DE ARMAS,099012010009
210/05/201009901-2010-0098  TENENCIA DE ARMAS,099012010009
306/05/201009901-2010-0097  ESTUPEFACIENTES,099012010009
406/05/201009901-2010-0095  ROBO,099012010009
505/05/201009901-2010-0096  TENENCIA DE ARMAS,099012010009
603/05/201009901-2010-0094  ROBO,099012010009
703/05/201009901-2010-0093  ROBO,099012010009
829/04/201009901-2010-0092  FALSIFICACIONES,099012010009
929/04/201009901-2010-0091  TENENCIA DE ARMAS,099012010009
1029/04/201009901-2010-0090  ROBO,099012010009
127/05/201009901-2010-0109  TENENCIA DE ARMAS,099012010010
225/05/201009901-2010-0108  DELITOS RELACIONADOS CON NARCOTRAFICO,099012010010
320/05/201009901-2010-0106  EL ROBO,099012010010
420/05/201009901-2010-0107  EL ROBO,099012010010
519/05/201009901-2010-0105  ROBO,099012010010
614/05/201009901-2010-0103  ROBO,099012010010
713/05/201009901-2010-0102  LESIONES,099012010010
813/05/201009901-2010-0101  TENENCIA DE ARMAS,099012010010
912/05/201009901-2010-0100  ROBO,099012010010
103/06/201009901-2010-0118  TENENCIA DE ARMAS,099012010011
202/06/201009901-2010-0119  ESTUPEFACIENTES,099012010011
301/06/201009901-2010-0117  OTRO,099012010011
431/05/201009901-2010-0113  EL HURTO,099012010011
531/05/201009901-2010-0114  ROBO,099012010011
631/05/201009901-2010-0115  ASESINATO,099012010011
731/05/201009901-2010-0116  ROBO,099012010011
827/05/201009901-2010-0112  ROBO,099012010011
927/05/201009901-2010-0111  EL ROBO,099012010011
1026/05/201009901-2010-0110  ROBO,099012010011
114/06/201009901-2010-0128  EL ROBO,099012010012
214/06/201009901-2010-0129  MALVERSACION DE FONDOS DE LA INSTITUCION,099012010012
310/06/201009901-2010-0125  EL ROBO,099012010012
410/06/201009901-2010-0126  ROBO,099012010012
510/06/201009901-2010-0127  LA ESTAFA,099012010012
609/06/201009901-2010-0124  ESTUPEFACIENTES,099012010012
707/06/201009901-2010-0120  EL ROBO,099012010012
807/06/201009901-2010-0121  EL ROBO,099012010012
907/06/201009901-2010-0122  ROBO,099012010012
1007/06/201009901-2010-0123  EL ROBO,099012010012
125/06/201009901-2010-0138  EL ROBO,099012010013
224/06/201009901-2010-0139  ESTUPEFACIENTES,099012010013
318/06/201009901-2010-0137  ESTUPEFACIENTES,099012010013
416/06/201009901-2010-0135  ESTUPEFACIENTES,099012010013
516/06/201009901-2010-0136  EL ROBO,099012010013
615/06/201009901-2010-0131  DESERCION,099012010013
715/06/201009901-2010-0132  EL HURTO,099012010013
815/06/201009901-2010-0133  DESERCION,099012010013
914/06/201009901-2010-0134  AUSENCIA ILEGAL,099012010013
1014/06/201009901-2010-0130  HOMICIDIO,099012010013
129/06/201009901-2010-0148  TENENCIA DE ARMAS,099012010014
229/06/201009901-2010-0149  FALSIFICACIONES,099012010014
328/06/201009901-2010-0143  ROBO,099012010014
428/06/201009901-2010-0144  TENENCIA DE ARMAS,099012010014
528/06/201009901-2010-0146  TENENCIA DE ARMAS,099012010014
628/06/201009901-2010-0147  CONTRA LA VIDA,099012010014
725/06/201009901-2010-0140  DISPOSICIONES COMUNES A LOS DELITOS SEXUALES Y DE TRATA DE PERSONAS,099012010014
825/06/201009901-2010-0141  OTRO,099012010014
925/06/201009901-2010-0145  TENENCIA DE ARMAS,099012010014
1024/06/201009901-2010-0142  ROBO,099012010014
112/07/201009901-2010-0159  ESTAFA,099012010015
209/07/201009901-2010-0156  LESIONES,099012010015
309/07/201009901-2010-0158  ROBO,099012010015
408/07/201009901-2010-0157  ROBO,099012010015
506/07/201009901-2010-0155  ROBO,099012010015
602/07/201009901-2010-0154  FALSIFICACIONES,099012010015
702/07/201009901-2010-0152  TENENCIA DE ARMAS,099012010015
802/07/201009901-2010-0153  TENENCIA DE ARMAS,099012010015
901/07/201009901-2010-0151  LAS LESIONES,099012010015
1030/06/201009901-2010-0150  ROBO,099012010015
"126/07/201009901-2010-0168  FALSIFICACIÓN DE MONEDAS, BILLETES DE BANCO. TÍTULOS AL PORTADOR Y DOCUMENTOS DE CRÉDITO.",099012010016
223/07/201009901-2010-0169  ROBO,099012010016
320/07/201009901-2010-0166  ABUSO DE ARMAS.,099012010016
419/07/201009901-2010-0167  PECULADO,099012010016
519/07/201009901-2010-0165  OCULTACION DE BIENES,099012010016
616/07/201009901-2010-0164  DELITOS RELACIONADOS CON NARCOTRAFICO,099012010016
715/07/201009901-2010-0162  ABUSO DE ARMAS.,099012010016
815/07/201009901-2010-0163  TENENCIA DE ARMAS,099012010016
913/07/201009901-2010-0161  OTRO,099012010016
1012/07/201009901-2010-0160  ROBO,099012010016
105/08/201009901-2010-0179  EL ROBO,099012010017
203/08/201009901-2010-0177  ESTUPEFACIENTES,099012010017
303/08/201009901-2010-0178  DELITOS RELACIONADOS CON NARCOTRAFICO,099012010017
402/08/201009901-2010-0175  FALSIFICACIÓN DE DOCUMENTOS.,099012010017
502/08/201009901-2010-0176  EL ROBO,099012010017
630/07/201009901-2010-0174  EL ROBO,099012010017
729/07/201009901-2010-0173  TENENCIA DE ARMAS MUNICIONES EXPLOSIVOS Y ACCESORIOS,099012010017
828/07/201009901-2010-0171  ABUSO DE ARMAS.,099012010017
927/07/201009901-2010-0172  ESTUPEFACIENTES,099012010017
1026/07/201009901-2010-0170  EL HURTO,099012010017
119/08/201009901-2010-0189  ABUSO DE ARMAS.,099012010018
218/08/201009901-2010-0187  DELITOS RELACIONADOS CON NARCOTRAFICO,099012010018
318/08/201009901-2010-0188  EL ROBO,099012010018
416/08/201009901-2010-0186  ABUSO DE ARMAS.,099012010018
511/08/201009901-2010-0185  EL ROBO,099012010018
610/08/201009901-2010-0184  ASOCIACION ILICITA,099012010018
709/08/201009901-2010-0183  EL ROBO,099012010018
806/08/201009901-2010-0181  ABUSO DE ARMAS.,099012010018
906/08/201009901-2010-0182  EL ROBO,099012010018
1005/08/201009901-2010-0180  TENENCIA DE ARMAS,099012010018
127/08/201009901-2010-0197  ABUSO DE ARMAS.,099012010019
227/08/201009901-2010-0198  EL ROBO,099012010019
327/08/201009901-2010-0199  OTRO,099012010019
425/08/201009901-2010-0196  ROBO,099012010019
524/08/201009901-2010-0194  LAS LESIONES,099012010019
624/08/201009901-2010-0195  ABUSO DE ARMAS.,099012010019
723/08/201009901-2010-0190  ESTUPEFACIENTES,099012010019
"823/08/201009901-2010-0191  USURPACIÓN DE FUNCIONES, TÍTULOS Y NOMBRES.",099012010019
923/08/201009901-2010-0192  ROBO,099012010019
1023/08/201009901-2010-0193  TENENCIA DE ARMAS,099012010019
120/09/201009901-2010-0209  FALSIFICACIÓN DE DOCUMENTOS.,099012010020
209/09/201009901-2010-0206  ABUSO DE ARMAS.,099012010020
309/09/201009901-2010-0207  EL ROBO,099012010020
409/09/201009901-2010-0208  EL ROBO,099012010020
503/09/201009901-2010-0205  ROBO,099012010020
601/09/201009901-2010-0204  ROBO,099012010020
731/08/201009901-2010-0201  TENENCIA DE ARMAS,099012010020
831/08/201009901-2010-0202  ROBO,099012010020
931/08/201009901-2010-0203  EL ROBO,099012010020
1030/08/201009901-2010-0200  ESTUPEFACIENTES,099012010020
120/09/201009901-2010-0209  FALSIFICACIÓN DE DOCUMENTOS.,099012010020
209/09/201009901-2010-0206  ABUSO DE ARMAS.,099012010020
309/09/201009901-2010-0207  EL ROBO,099012010020
409/09/201009901-2010-0208  EL ROBO,099012010020
503/09/201009901-2010-0205  ROBO,099012010020
601/09/201009901-2010-0204  ROBO,099012010020
731/08/201009901-2010-0201  TENENCIA DE ARMAS,099012010020
831/08/201009901-2010-0202  ROBO,099012010020
931/08/201009901-2010-0203  EL ROBO,099012010020
1030/08/201009901-2010-0200  ESTUPEFACIENTES,099012010020
127/09/201009901-2010-0219  ROBO,099012010021
220/09/201009901-2010-0210  EL ROBO,099012010021
320/09/201009901-2010-0212  EL ROBO,099012010021
420/09/201009901-2010-0213  COHECHO.,099012010021
520/09/201009901-2010-0218  TENENCIA DE ARMAS,099012010021
617/09/201009901-2010-0215  ROBO,099012010021
717/09/201009901-2010-0216  ROBO,099012010021
817/09/201009901-2010-0217  PECULADO,099012010021
916/09/201009901-2010-0214  ROBO,099012010021
111/10/201009901-2010-0227  USO DOLOSO DE DOCUMENTOS FALSOS,099012010022
211/10/201009901-2010-0229  TENENCIA DE ARMAS,099012010022
308/10/201009901-2010-0228  TENENCIA DE ARMAS,099012010022
407/10/201009901-2010-0226  LESIONES,099012010022
505/10/201009901-2010-0225  TENENCIA DE ARMAS,099012010022
604/10/201009901-2010-0224  ESTUPEFACIENTES,099012010022
729/09/201009901-2010-0223  ESTUPEFACIENTES,099012010022
827/09/201009901-2010-0221  ROBO,099012010022
927/09/201009901-2010-0222  ESTUPEFACIENTES,099012010022
1024/09/201009901-2010-0220  ROBO,099012010022
128/10/201009901-2010-0238  ROBO,099012010023
228/10/201009901-2010-0239  ROBO,099012010023
325/10/201009901-2010-0237  TENENCIA DE ARMAS,099012010023
419/10/201009901-2010-0236  OCULTACION DE BIENES,099012010023
518/10/201009901-2010-0233  ROBO,099012010023
618/10/201009901-2010-0235  OCULTACION DE BIENES,099012010023
715/10/201009901-2010-0231  ROBO,099012010023
815/10/201009901-2010-0234  ASESINATO,099012010023
908/10/201009901-2010-0230  ROBO,099012010023
112/11/201009901-2010-0248  EL ROBO,099012010024
212/11/201009901-2010-0249  DELITOS RELACIONADOS CON NARCOTRAFICO,099012010024
305/11/201009901-2010-0245  ROBO,099012010024
405/11/201009901-2010-0246  ABUSO DE ARMAS.,099012010024
530/10/201009901-2010-0244  ROBO,099012010024
629/10/201009901-2010-0240  ROBO,099012010024
729/10/201009901-2010-0241  ESTUPEFACIENTES,099012010024
828/10/201009901-2010-0243  ESTUPEFACIENTES,099012010024
124/11/201009901-2010-0259  EL ROBO,099012010025
222/11/201009901-2010-0258  DELITOS CONTRA LA VIDA.,099012010025
319/11/201009901-2010-0257  EL ROBO,099012010025
418/11/201009901-2010-0256  TENENCIA DE ARMAS,099012010025
516/11/201009901-2010-0252  ROBO,099012010025
616/11/201009901-2010-0254  ROBO,099012010025
716/11/201009901-2010-0255  ABUSO DE ARMAS.,099012010025
812/11/201009901-2010-0250  ABUSO DE ARMAS.,099012010025
912/11/201009901-2010-0251  PROXENETISMO Y CORRUPCIÓN DE MENORES.,099012010025
106/12/201009901-2010-0267  OCULTACION DE BIENES,099012010026
206/12/201009901-2010-0268  TENENCIA DE ARMAS,099012010026
303/12/201009901-2010-0269  HURTO,099012010026
402/12/201009901-2010-0266  TENENCIA DE ARMAS MUNICIONES EXPLOSIVOS Y ACCESORIOS,099012010026
501/12/201009901-2010-0264  ROBO,099012010026
601/12/201009901-2010-0265  ABUSO DE ARMAS.,099012010026
730/11/201009901-2010-0263  INTIMIDACION,099012010026
829/11/201009901-2010-0262  EL ROBO,099012010026
926/11/201009901-2010-0261  EL ROBO,099012010026
1025/11/201009901-2010-0260  ROBO,099012010026
123/12/201009901-2010-0279  ROBO,099012010027
221/12/201009901-2010-0278  HOMICIDIO,099012010027
320/12/201009901-2010-0275  LESIONES,099012010027
420/12/201009901-2010-0276  ROBO,099012010027
520/12/201009901-2010-0277  TENENCIA DE ARMAS,099012010027
615/12/201009901-2010-0274  TENTATIVA DE ASESINATO,099012010027
714/12/201009901-2010-0273  FALSIFICACIONES,099012010027
810/12/201009901-2010-0270  TENENCIA DE ARMAS,099012010027
910/12/201009901-2010-0272  ESTUPEFACIENTES,099012010027
1009/12/201009901-2010-0271  ESTAFA,099012010027
130/12/201009901-2010-0284  TENENCIA DE ARMAS,099012010028
229/12/201009901-2010-0283  ROBO,099012010028
327/12/201009901-2010-0282  ESTUPEFACIENTES,099012010028
424/12/201009901-2010-0281  ASESINATO,099012010028
523/12/201009901-2010-0280  ROBO,099012010028
No se encuentran resultados.,099012010031
128/01/201109901-2011-0019  OTRO,099012011001
225/01/201109901-2011-0018  ROBO,099012011001
324/01/201109901-2011-0017  OCULTACION DE BIENES,099012011001
420/01/201109901-2011-0016  TENENCIA DE ARMAS,099012011001
518/01/201109901-2011-0012  TENENCIA DE ARMAS,099012011001
618/01/201109901-2011-0014  DISPOSICIONES COMUNES A LOS DELITOS SEXUALES Y DE TRATA DE PERSONAS,099012011001
718/01/201109901-2011-0015  TENENCIA DE ARMAS,099012011001
817/01/201109901-2011-0011  CONTRA LA VIDA,099012011001
917/01/201109901-2011-0013  DISPOSICIONES COMUNES A LOS DELITOS SEXUALES Y DE TRATA DE PERSONAS,099012011001
1014/01/201109901-2011-0010  DELITOS RELACIONADOS CON NARCOTRAFICO,099012011001
110/02/201109901-2011-0028  TENENCIA DE ARMAS,099012011002
210/02/201109901-2011-0029  DELITOS CONTRA LA VIDA.,099012011002
308/02/201109901-2011-0026  TENENCIA DE ARMAS,099012011002
408/02/201109901-2011-0027  ABUSO DE ARMAS.,099012011002
504/02/201109901-2011-0025  TENENCIA DE ARMAS,099012011002
602/02/201109901-2011-0024  ROBO,099012011002
701/02/201109901-2011-0023  TENENCIA DE ARMAS,099012011002
828/01/201109901-2011-0020  TENENCIA DE ARMAS,099012011002
928/01/201109901-2011-0021  ESTUPEFACIENTES,099012011002
1001/01/201109901-2011-0022  OCULTACION DE BIENES,099012011002
124/02/201109901-2011-0039  ROBO,099012011003
221/02/201109901-2011-0036  ROBO,099012011003
321/02/201109901-2011-0037  EL ROBO,099012011003
417/02/201109901-2011-0033  OCULTACION DE BIENES,099012011003
517/02/201109901-2011-0035  HURTO,099012011003
616/02/201109901-2011-0032  ESTUPEFACIENTES,099012011003
716/02/201109901-2011-0034  OCULTACION DE BIENES,099012011003
815/02/201109901-2011-0031  ROBO,099012011003
914/02/201109901-2011-0030  TENENCIA DE ARMAS,099012011003
115/03/201109901-2011-0049  OCULTACION DE BIENES,099012011004
211/03/201109901-2011-0047  TRANSPORTE ILEGAL DE ARMAS,099012011004
311/03/201109901-2011-0048  ROBO,099012011004
409/03/201109901-2011-0045  TENENCIA DE ARMAS,099012011004
504/03/201109901-2011-0044  ROBO,099012011004
603/03/201109901-2011-0043  EL ROBO,099012011004
702/03/201109901-2011-0042  ESTUPEFACIENTES,099012011004
828/02/201109901-2011-0040  DELITOS RELACIONADOS CON NARCOTRAFICO,099012011004
928/02/201109901-2011-0041  LA ESTAFA,099012011004
131/03/201109901-2011-0059  EL ROBO,099012011005
230/03/201109901-2011-0058  TENENCIA DE ARMAS MUNICIONES EXPLOSIVOS Y ACCESORIOS,099012011005
329/03/201109901-2011-0056  EL HURTO,099012011005
429/03/201109901-2011-0057  ROBO,099012011005
524/03/201109901-2011-0055  TENENCIA DE ARMAS,099012011005
623/03/201109901-2011-0053  ROBO,099012011005
723/03/201109901-2011-0054  TENENCIA DE ARMAS,099012011005
822/03/201109901-2011-0052  EL ROBO,099012011005
921/03/201109901-2011-0051  EL ROBO,099012011005
1015/03/201109901-2011-0050  ESTUPEFACIENTES,099012011005
115/04/201109901-2011-0069  EL ROBO,099012011006
214/04/201109901-2011-0066  ROBO,099012011006
314/04/201109901-2011-0067  EL ROBO,099012011006
414/04/201109901-2011-0068  ESTUPEFACIENTES,099012011006
511/04/201109901-2011-0064  TENENCIA DE ARMAS,099012011006
611/04/201109901-2011-0065  EL ROBO,099012011006
707/04/201109901-2011-0062  DELITOS RELACIONADOS CON NARCOTRAFICO,099012011006
807/04/201109901-2011-0063  EL ROBO,099012011006
905/04/201109901-2011-0061  TENENCIA DE ARMAS,099012011006
106/05/201109901-2011-0079  EL ROBO,099012011007
205/05/201109901-2011-0078  ROBO,099012011007
329/04/201109901-2011-0076  ROBO,099012011007
429/04/201109901-2011-0077  ABUSO DE ARMAS.,099012011007
528/04/201109901-2011-0075  ROBO,099012011007
626/04/201109901-2011-0073  EL HURTO,099012011007
726/04/201109901-2011-0074  DELITOS RELATIVOS A LA COMERCIALIZACIÓN ILÍCITA DE COMBUSTIBLES. - R.O.S 170 - 14 SEP 2007 (HIDROCARBUROS),099012011007
820/04/201109901-2011-0071  DELITOS RELACIONADOS CON NARCOTRAFICO,099012011007
920/04/201109901-2011-0072  TENENCIA DE ARMAS,099012011007
1019/04/201109901-2011-0070  TENENCIA DE ARMAS,099012011007
123/05/201109901-2011-0088  HURTO,099012011008
220/05/201109901-2011-0089  EL ROBO,099012011008
318/05/201109901-2011-0087  ESTUPEFACIENTES,099012011008
417/05/201109901-2011-0086  ROBO,099012011008
516/05/201109901-2011-0085  ESTUPEFACIENTES,099012011008
613/05/201109901-2011-0084  TENENCIA DE ARMAS,099012011008
712/05/201109901-2011-0083  DISPOSICIONES COMUNES A LOS DELITOS SEXUALES Y DE TRATA DE PERSONAS,099012011008
810/05/201109901-2011-0082  EL ROBO,099012011008
906/05/201109901-2011-0080  DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO.,099012011008
1006/05/201109901-2011-0081  ROBO,099012011008
115/06/201109901-2011-0097  TENENCIA DE ARMAS,099012011009
207/06/201109901-2011-0098  ESTUPEFACIENTES,099012011009
307/06/201109901-2011-0099  OCULTACION DE BIENES,099012011009
403/06/201109901-2011-0096  ROBO,099012011009
502/06/201109901-2011-0095  EL ROBO,099012011009
601/06/201109901-2011-0093  EL ROBO,099012011009
701/06/201109901-2011-0094  ROBO,099012011009
825/05/201109901-2011-0091  TENTATIVA DE ASESINATO,099012011009
911/05/201109901-2011-0092  ESTUPEFACIENTES,099012011009
115/06/201109901-2011-0097  TENENCIA DE ARMAS,099012011009
207/06/201109901-2011-0098  ESTUPEFACIENTES,099012011009
307/06/201109901-2011-0099  OCULTACION DE BIENES,099012011009
403/06/201109901-2011-0096  ROBO,099012011009
502/06/201109901-2011-0095  EL ROBO,099012011009
601/06/201109901-2011-0093  EL ROBO,099012011009
701/06/201109901-2011-0094  ROBO,099012011009
825/05/201109901-2011-0091  TENTATIVA DE ASESINATO,099012011009
911/05/201109901-2011-0092  ESTUPEFACIENTES,099012011009
113/06/201109901-2011-0109  ROBO,099012011010
210/06/201109901-2011-0103  EL ROBO,099012011010
310/06/201109901-2011-0106  TENENCIA DE ARMAS,099012011010
410/06/201109901-2011-0108  LESIONES,099012011010
509/06/201109901-2011-0100  EL ROBO,099012011010
609/06/201109901-2011-0102  ABUSO DE ARMAS.,099012011010
709/06/201109901-2011-0104  ABUSO DE ARMAS.,099012011010
809/06/201109901-2011-0105  ASOCIACIONES ILÍCITAS.,099012011010
909/06/201109901-2011-0107  ASOCIACIONES ILÍCITAS.,099012011010
1008/06/201109901-2011-0101  ABUSO DE ARMAS.,099012011010
116/06/201109901-2011-0118  ROBO,099012011011
216/06/201109901-2011-0119  ASESINATO,099012011011
315/06/201109901-2011-0113  ROBO,099012011011
415/06/201109901-2011-0114  TENENCIA DE ARMAS,099012011011
515/06/201109901-2011-0116  ROBO,099012011011
615/06/201109901-2011-0117  DELITOS RELATIVOS A LA COMERCIALIZACIÓN ILÍCITA DE COMBUSTIBLES. - R.O.S 170 - 14 SEP 2007 (HIDROCARBUROS),099012011011
714/06/201109901-2011-0111  TENENCIA DE ARMAS,099012011011
814/06/201109901-2011-0112  TENENCIA DE ARMAS,099012011011
914/06/201109901-2011-0115  CONTRA LA VIDA,099012011011
1010/06/201109901-2011-0110  ROBO,099012011011
121/06/201109901-2011-0127  ABUSO DE ARMAS.,099012011012
221/06/201109901-2011-0128  ROBO,099012011012
321/06/201109901-2011-0129  DELITOS RELACIONADOS CON NARCOTRAFICO,099012011012
420/06/201109901-2011-0125  LESIONES,099012011012
520/06/201109901-2011-0126  ESTUPEFACIENTES,099012011012
617/06/201109901-2011-0120  ESTUPEFACIENTES,099012011012
717/06/201109901-2011-0123  DELITOS DE EXPLOTACION SEXUAL,099012011012
817/06/201109901-2011-0124  ROBO,099012011012
916/06/201109901-2011-0121  ROBO,099012011012
1016/06/201109901-2011-0122  ROBO,099012011012
124/06/201109901-2011-0138  EL ROBO,099012011013
224/06/201109901-2011-0139  TENENCIA DE ARMAS,099012011013
323/06/201109901-2011-0133  ASOCIACION ILICITA,099012011013
423/06/201109901-2011-0135  ROBO,099012011013
523/06/201109901-2011-0136  EL ROBO,099012011013
623/06/201109901-2011-0137  ABUSO DE ARMAS.,099012011013
722/06/201109901-2011-0130  TENENCIA DE ARMAS,099012011013
822/06/201109901-2011-0131  ESTUPEFACIENTES,099012011013
922/06/201109901-2011-0132  ABUSO DE ARMAS.,099012011013
1022/06/201109901-2011-0134  ROBO,099012011013
130/06/201109901-2011-0148  ROBO,099012011014
229/06/201109901-2011-0145  ROBO,099012011014
329/06/201109901-2011-0146  ESTUPEFACIENTES,099012011014
429/06/201109901-2011-0147  TELECOMUNICACIONES ILEGALES,099012011014
529/06/201109901-2011-0149  EL HURTO,099012011014
628/06/201109901-2011-0144  HURTO,099012011014
727/06/201109901-2011-0142  EL HURTO,099012011014
827/06/201109901-2011-0143  TENENCIA DE ARMAS,099012011014
924/06/201109901-2011-0140  ROBO,099012011014
1024/06/201109901-2011-0141  DELITOS RELACIONADOS CON NARCOTRAFICO,099012011014
105/07/201109901-2011-0156  ROBO,099012011015
205/07/201109901-2011-0157  DELITOS CONTRA LA VIDA.,099012011015
305/07/201109901-2011-0158  ROBO,099012011015
405/07/201109901-2011-0159  ESTUPEFACIENTES,099012011015
504/07/201109901-2011-0153  ESTUPEFACIENTES,099012011015
604/07/201109901-2011-0154  ESTUPEFACIENTES,099012011015
"704/07/201109901-2011-0155  ATENTADO CONTRA EL PUDOR, VIOLACIÓN Y ESTUPRO.",099012011015
801/07/201109901-2011-0152  ROBO,099012011015
930/06/201109901-2011-0150  ABUSO DE FACULTADES,099012011015
1030/06/201109901-2011-0151  CONTRA LA ACTIVIDAD JUDICIAL,099012011015
113/07/201109901-2011-0169  ROBO,099012011016
211/07/201109901-2011-0165  TRANSPORTE ILEGAL DE ARMAS,099012011016
311/07/201109901-2011-0168  TENTATIVA DE ROBO,099012011016
408/07/201109901-2011-0164  ESTUPEFACIENTES,099012011016
508/07/201109901-2011-0166  ROBO,099012011016
608/07/201109901-2011-0167  LA ESTAFA,099012011016
707/07/201109901-2011-0161  ABUSO DE ARMAS.,099012011016
807/07/201109901-2011-0162  ROBO,099012011016
907/07/201109901-2011-0163  LA ESTAFA,099012011016
1006/07/201109901-2011-0160  ROBO,099012011016
128/07/201109901-2011-0177  LESIONES,099012011017
227/07/201109901-2011-0176  ROBO,099012011017
322/07/201109901-2011-0174  ROBO,099012011017
